ID	DOCULECT	GLOSS_IN_SOURCE	CONCEPT	IPA	TOKENS	NOTE	BORROWING	CHINESE	COGID	RGEN	HANZI	SOURCE	ENTRY_IN_SOURCE	GLOSS
11818	Tangut	we	we [first person plural inclusive]	gjɨ²mji²	g j ɨ ² m j i ²			我们	0	NA	我		gjɨ²mji²	we [first person plural inclusive]
15691	Daofu	we	we [first person plural inclusive]	ŋa ji	ŋ a _ j i				2856	392832		STEDT/TBL	ŋa ji	we [first person plural inclusive]
34357	Achang_Longchuan	we pron	we [first person plural inclusive]	ŋɔ⁵⁵tuʔ³¹	ŋ ɔ ⁵⁵ + t u ʔ ³¹	bad concept			8126	NA		Huang1992		we [first person plural inclusive]
17117	Motuo_Menba	we	we [first person plural inclusive]	ʔai	ʔ a i				4382	392827		STEDT/TBL	ʔai	we [first person plural inclusive]
17118	Motuo_Menba	we	we [first person plural inclusive]	ʔai te	ʔ a i _ t e				4382	392872		STEDT/TBL	ʔai te	we [first person plural inclusive]
17973	rGyalrong_Maerkang	we	we [first person plural inclusive]	ŋə ȵᴇ	ŋ ə _ ȵ ᴇ/e				4027	392831		STEDT/TBL	ŋə ȵᴇ	we [first person plural inclusive]
21755	Dulong	we	we [first person plural inclusive]	iŋ⁵⁵	i ŋ ⁵⁵				2860	392840		STEDT/TBL	iŋ⁵⁵	we [first person plural inclusive]
21825	Darang_Taraon	we	we [first person plural inclusive]	ŋˌ⁵⁵ tɕu³¹	ŋ ⁵⁵ _ tɕ u ³¹				2856	392842		STEDT/TBL	ŋˌ⁵⁵ tɕu³¹	we [first person plural inclusive]
22526	Tibetan_Xiahe	we	we [first person plural inclusive]	ʔo tɕho	ʔ o _ tɕʰ o				5946	392824		STEDT/TBL	ʔo tɕho	we [first person plural inclusive]
23390	Jingpho	we	we [first person plural inclusive]	an⁵⁵ the³³	a n ⁵⁵ _ tʰ e ³³				2857	392839		STEDT/TBL	an⁵⁵ the³³	we [first person plural inclusive]
23643	Lisu	we	we [first person plural inclusive]	ŋuɑ³³ nu³¹	ŋ u ɑ ³³ _ n u ³¹				2856	392860		STEDT/TBL	ŋuɑ³³ nu³¹	we [first person plural inclusive]
23728	Bokar	we	we [first person plural inclusive]	ŋoːlu	ŋ oː l u	!			2856	392844		STEDT/TBL	ŋoːlu	we [first person plural inclusive]
24589	Tibetan_Lhasa	we	we [first person plural inclusive]	ŋã¹³tsho⁵⁵	ŋ ã ∼ ¹³ + tsʰ o ⁵⁵				5947	392822		STEDT/TBL	ŋã¹³tsho⁵⁵	we [first person plural inclusive]
24674	Zhaba_Daofu_County	we	we [first person plural inclusive]	ȵe⁵⁵	ȵ e ⁵⁵				6601	392834		STEDT/TBL	ȵe⁵⁵	we [first person plural inclusive]
24695	Tibetan_Alike	we	we [first person plural inclusive]	ŋə tɕho	ŋ ə _ tɕʰ o				5947	392825		STEDT/TBL	ŋə tɕho	we [first person plural inclusive]
25006	Yidu	we	we [first person plural inclusive]	ŋɑ³⁵ ɑ³¹loŋ³⁵	ŋ ɑ ³⁵ _ ɑ ³¹ + l o ŋ ³⁵				4384	392845		STEDT/TBL	ŋɑ³⁵ ɑ³¹loŋ³⁵	we [first person plural inclusive]
25131	Tibetan_Batang	we	we [first person plural inclusive]	ŋøy¹³	ŋ ø y ¹³				5948	392823		STEDT/TBL	ŋøy¹³	we [first person plural inclusive]
31780	Wobzi_Khroskyabs		we [first person plural inclusive]	ŋgəɲɟî	ŋ g ə ɲ ɟ î/i				5113	NA		Lai2016		we [first person plural inclusive]
32044	Chepang	we	we [first person plural inclusive]	ŋi	ŋ i				5254	480800		Caughley2000		we [first person plural inclusive]
32300	Garo	we (pro)	we [first person plural inclusive]	ching-a	ch i ŋ + a				5461	465743		Burling2003		we [first person plural inclusive]
32619	Thulung		we [first person plural inclusive]	gwi	g w i				5617	NA				we [first person plural inclusive]
32879	Hakha_Chin	wet (adj.)	wet	a cin, a ro lo	ts èe/e n + ts ěe/e n				106	NA		VanBik2014		wet
32974	Bunan	we.INCL	wet	eraŋ	e r a ŋ	Comment (by Widmer2014): «WT 'o rang»			180	NA		Widmer2014		wet
33390	Byangsi	wet, watery	wet	thi:tɛ	tʰ iː t ɛ				456	542509		Sharma2003		wet
33622	Rongpo	wet	wet	thi:də	tʰ iː d ə				456	547524		Sharma2003a		wet
33845	Kulung	be wet (vi-3 [1: ci:- 2: ci-])	wet	cima	tʃ i m a	Nepali: bhijnu. (Tolsma1999)			106	NA		Tolsma1999		wet
34075	Bantawa	be wet	wet	hopma (hoa)	h o p				2840	NA		Jongens2009:432		wet
34173	Rangoon		wet	so²²	s o ²²				900	NA		Huang1992		wet
34366	Achang_Longchuan	wet	wet	phet⁵⁵	pʰ e t ⁵⁵				967	NA		Huang1992		wet
34367	Atsi	wet	wet	te̱ʔ⁵⁵	t ḛ ʔ ⁵⁵				968	NA		Huang1992		wet
34368	Bola	wet	wet	tʃɔ̱ʔ⁵⁵	tʃ ɔ̰ ʔ ⁵⁵				968	NA		Huang1992		wet
34370	Lashi	wet	wet	tʃu̱ːʔ⁵⁵	tʃ ṵː ʔ ⁵⁵				968	NA		Huang1992		wet
34371	Maru	wet	wet	tʃu̱k⁵⁵	tʃ ṵ k ⁵⁵				968	NA		Huang1992		wet
34372	Xiandao	wet	wet	coʔ⁵⁵	c o ʔ ⁵⁵				968	NA		Huang1992		wet
35895	Bahing	get wet (vr)	wet	dz(h)is-	dzʰ i s				106	122166				wet
36167	Lushai	wet (adj)	wet	huh	h u h				2795	252663				wet
36168	Lushai	wet (adj)	wet	hnawm	n̥ a w m				1614	252664				wet
37515	Beijing	wet	wet	ʂʅ⁵⁵	ʂ ʅ ⁵⁵			濕	2013	NA	濕	BeijingDaxue1964		wet
37516	Guangzhou	wet	wet	sɐp⁵	s ɐ p ⁵			濕	2013	NA	濕	BeijingDaxue1964		wet
37519	Jieyang		wet	tam³³	t a m ³³				3292	NA	囗			wet
37520	Xingning		wet	ʂuʔ²	ʂ u ʔ ²				2013	NA	濕			wet
37754	Ukhrul	wet	wet	kʰə-ju	kʰ ə + j u				3460	526170				wet
37953	Hayu	wet, be soaked (esp. by rain) (vtt (im)	wet	nat	n a t				2251	120876				wet
38329	Mikir		wet	chām	ch ā/aː m	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «cham» (page: 456)			10487	NA		Walker1925, Konnerth2014	cham	wet
38665	Rabha	wet	wet	sɨ́m	s ɨ́ m				10486	NA		Joseph2007		wet
11838	Old_Tibetan		wet	rlon	r l o n			湿	2479	NA				wet
11867	Japhug		wet	aci	a c i			湿	2364	NA			aci	wet
16374	Tibetan_Batang	wet	wet	lẽ⁵⁵mba⁵³	l ẽ ∼ ⁵⁵ + m b a ⁵³	!			2479	397998		STEDT/TBL	lẽ⁵⁵mba⁵³	wet
17035	Jingpho	wet	wet	mă³¹|ti³³	m ă ³¹ + t i ³³	!			3163	398014		STEDT/TBL	mă³¹|ti³³	wet
17193	Motuo_Menba	wet	wet	jeŋ lu	j e ŋ _ l u				2934	398002		STEDT/TBL	jeŋ lu	wet
18386	Tibetan_Lhasa	wet	wet	lø̃⁵⁵po⁵⁵	l ø̃ ∼ ⁵⁵ + p o ⁵⁵				2479	397997		STEDT/TBL	lø̃⁵⁵po⁵⁵	wet
19329	Daofu	wet	wet	ɬə ɬə	ɬ ə + ɬ ə				2479	398007		STEDT/TBL	ɬə ɬə	wet
21802	Zhaba_Daofu_County	wet	wet	dʑyi³³dʑi⁵⁵	dʑ y i ³³ + dʑ i ⁵⁵				2298	398009		STEDT/TBL	dʑyi³³dʑi⁵⁵	wet
22178	Dulong	wet	wet	ɕɑʔ⁵⁵	ɕ ɑ ʔ ⁵⁵				2405	398015		STEDT/TBL	ɕɑʔ⁵⁵	wet
22425	Darang_Taraon	wet	wet	pɯm⁵⁵	p ɯ m ⁵⁵				2460	398017		STEDT/TBL	pɯm⁵⁵	wet
22593	Tibetan_Xiahe	wet	wet	hlo mba	h l o _ m b a	!			2479	397999		STEDT/TBL	hlo mba	wet
22925	rGyalrong_Maerkang	wet	wet	kə ʃtʃit	k ə _ ʃ tʃ i t	!			2547	398006		STEDT/TBL	kə ʃtʃit	wet
23721	Lisu	wet	wet	phɛ̱³¹	pʰ ɛ̠ ³¹				2714	398035		STEDT/TBL	phɛ̱³¹	wet
23816	Bokar	wet	wet	dʑu dʑaŋ|	dʑ u + dʑ a ŋ	!			2744	398019		STEDT/TBL	dʑu dʑaŋ|	wet
24766	Tibetan_Alike	wet	wet	ɣlon bæ	ɣ l o n _ b æ				2479	398000		STEDT/TBL	ɣlon bæ	wet
25195	Yidu	wet	wet	pɯm⁵⁵mɑ³¹	p ɯ m ⁵⁵ + m ɑ ³¹				2460	398020		STEDT/TBL	pɯm⁵⁵mɑ³¹	wet
37517	Chaozhou		wet	tam³³	t a m ³³				3292	NA	囗			wet
37518	Longgang		wet	sɪt³	s ɪ t ³				2013	NA	濕			wet
30457	Limbu		wet	wabˈritma	w a b r i t m a				3219	NA				wet
30458	Khaling		wet	dzhit	dzʰ i t				106	NA				wet
31029	Old_Chinese		wet	qʰip	qʰ i p			湿	2013	NA	濕	SagartMa2016	*[qʰ]ip	wet
31269	Old_Burmese		wet	cuiw	c ui w				900	NA		Hill2016		wet
38014	Tangut		wet	tsji	ts j i				4194	NA	濕			wet
31781	Wobzi_Khroskyabs		wet	lú	l ú/u				2479	NA		Lai2016		wet
32046	Chepang	wet, damp	wet	nyat-	n j a t				3903	483419		Caughley2000		wet
32301	Garo	wet (vi)	wet	so-si-a	s o + s i + a				4033	467798		Burling2003		wet
32620	Thulung		wet	dzhiʈpa	dzʰ i ʈ p a				106	NA				wet
32880	Hakha_Chin	what (pron.)	what	1. zeidah?;	z e i d a h	[full entry: e.g. What books are you reading = Zei cauk dah na rel len ko hna? 2. (relative pron.) mi; e.g. I do not know what you are saying = Na chimmi ka hngla lo.]			5010	NA		VanBik2014		what
33014	Bunan	what	what	kʰa	kʰ a	Comment (by Widmer2014): «WT ga»			6458	NA		Widmer2014		what
33623	Rongpo	what	what	khye	kʰ y e				6458	546944		Sharma2003a		what
33846	Kulung	with what?, what? (erg) (pron.)	what	u-sa-i	u s a i	Nepali: ke-le. (Tolsma1999)			6459	NA		Tolsma1999		what
34076	Bantawa	what?	what	di	d i				6603	NA		Jongens2009:		what
34077	Bantawa	what - possessive form, ‘his what’, what of him?. khosaîa hdi cinma? ‘what knowledge does he have?’	what	ɨdi	ɨ d i				6603	NA		Jongens2009:433		what
34194	Rangoon		what	bɑ²²	b ɑ ²²				8058	NA		Huang1992		what
34374	Achang_Longchuan	what intg	what	pi³¹si⁵⁵	p i ³¹ + s i ⁵⁵				8134	NA		Huang1992		what
34375	Atsi	what intg	what	xai⁵¹	x a i ⁵¹				8135	NA		Huang1992		what
34376	Bola	what intg	what	pɛ̱⁵⁵tʃuŋ³¹	p ɛ̰ ⁵⁵ + tʃ u ŋ ³¹				8136	NA		Huang1992		what
34377	Lashi	what intg	what	xa³¹tʃuŋ³³	x a ³¹ + tʃ u ŋ ³³				8137	NA		Huang1992		what
34378	Maru	what intg	what	pɛ̱⁵⁵	p ɛ̰ ⁵⁵				8138	NA		Huang1992		what
34514	Xiandao	what intg	what	pɛ³¹	p ɛ ³¹				8138	NA		Huang1992		what
34644	Rangoon		what	ɑ⁵³bɛ²²	ɑ ⁵³ + b ɛ ²²				8286	NA		Huang1992		what
38175	Tangut		what	thjij	tʰ j i j				0	NA	何			what
38506	Mikir		what	pí	p í/i	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «pi, kopi» (page: 456)			0	NA		Walker1925, Konnerth2014	pi, kopi	what
11891	Old_Tibetan	what	what	tɕʰi	tɕʰ i			设么	5949	NA	何		tɕʰi	what
11904	Khaling	what	what	mâŋ	m â/a ŋ			设么	2885	NA	何		ma^ŋ	what
11905	Limbu	what	what	the	tʰ e			设么	5949	NA	何		the	what
11920	Japhug	what	what	tɕʰi	tɕʰ i		tib[tɕʰi]	设么	5949	NA	何		%tɕʰi	what
11924	Tangut	what	what	xwa²	x w a ²			设么	0	NA	何		xwa²	what
16166	Daofu	what	what	a tɕhə	a _ tɕʰ ə		tib[tɕʰi		5949	394113		STEDT/TBL	a tɕhə	what
16972	Jingpho	what	what	pha³³	pʰ a ³³				2886	394120		STEDT/TBL	pha³³	what
17137	Motuo_Menba	what	what	haŋ	h a ŋ				4389	394108		STEDT/TBL	haŋ	what
17991	rGyalrong_Maerkang	what	what	thə	tʰ ə				5949	394112		STEDT/TBL	thə	what
18325	Tibetan_Lhasa	what	what	kha¹³re⁵⁵	kʰ a ¹³ + r e ⁵⁵				5950	394103		STEDT/TBL	kha¹³re⁵⁵	what
19941	Tibetan_Batang	what	what	tɕhɪ⁵³	tɕʰ ɪ ⁵³				5949	394104		STEDT/TBL	tɕhɪ⁵³	what
21746	Zhaba_Daofu_County	what	what	tɕhʌ³³ ʐʌ⁵⁵	tɕʰ ʌ ³³ _ ʐ ʌ ⁵⁵				4766	394115		STEDT/TBL	tɕhʌ³³ ʐʌ⁵⁵	what
21875	Dulong	what	what	ɑ³¹tɑ⁵⁵	ɑ ³¹ + t ɑ ⁵⁵				2887	394121		STEDT/TBL	ɑ³¹tɑ⁵⁵	what
22543	Tibetan_Xiahe	what	what	tɕhə zəχ	tɕʰ ə _ z ə χ				5949	394105		STEDT/TBL	tɕhə zəχ	what
23753	Bokar	what	what	ɦeːko	ɦ eː k o	!			2889	394125		STEDT/TBL	ɦeːko	what
24073	Darang_Taraon	what	what	ɕim⁵⁵	ɕ i m ⁵⁵				2888	394123		STEDT/TBL	ɕim⁵⁵	what
24434	Lisu	what	what	ɑ⁵⁵ʃi³¹	ɑ ⁵⁵ + ʃ i ³¹				2884	394141		STEDT/TBL	ɑ⁵⁵ʃi³¹	what
24711	Tibetan_Alike	what	what	tɕhə zuk	tɕʰ ə _ z u k				5949	394106		STEDT/TBL	tɕhə zuk	what
25030	Yidu	what	what	kɑ⁵⁵di⁵⁵	k ɑ ⁵⁵ + d i ⁵⁵				4387	394126		STEDT/TBL	kɑ⁵⁵di⁵⁵	what
31030	Old_Chinese		what	gˤa	gˤ a			什么	3752	NA	胡	SagartMa2016	*[g]ˤa	what
31031	Old_Chinese		what	gˤaj	gˤ a j			什么	3817	NA	何	SagartMa2016	*[g]ˤaj	what
31782	Wobzi_Khroskyabs		what	tʰjê	tʰ j ê/e				5949	NA		Lai2016		what
32047	Chepang	Interrogative or Indefinite Impersonal Pronoun; what, something (hypothetical)	what	doh	d o h				5255	482941		Caughley2000		what
32302	Garo	what? (qw)	what	ba-	b a				5463	465296		Burling2003		what
32621	Thulung		what	ham	h a m				5618	NA				what
32882	Hakha_Chin	where (adv.)	where	khuazei ah dah;	kʰ ǒ y	[full entry: e.g. Where do you live = Khuazei ah dah na um?]			5011	NA		VanBik2014		where
32989	Bunan	where (int)	where	guj	g u j	Comment (by Widmer2014): «Rangpoː gu "wo (int)" (Zoller 1983ː»			6159	NA		Widmer2014		where
33391	Byangsi	where	where	ulo	u l o				6461	542592		Sharma2003		where
33624	Rongpo	where	where	gu	g u				6159	546672		Sharma2003a		where
33847	Kulung	where? (pron.)	where	ha:pi	h aː p i	Nepali: kahāṃ. (Tolsma1999)			6460	NA		Tolsma1999		where
34079	Bantawa	where, at what location?	where	kʰada	kʰ a d a				6604	NA		Jongens2009:439		where
34384	Atsi	where intg	where	kha⁵¹ma⁵⁵	kʰ a ⁵¹ + m a ⁵⁵				8143	NA		Huang1992		where
34562	Bola	where intg	where	khăk⁵⁵khja⁵⁵	kʰ ă k ⁵⁵ + kʰ j a ⁵⁵				8237	NA		Huang1992		where
34570	Lashi	where intg	where	khă³³mo³³	kʰ ă ³³ + m o ³³				8143	NA		Huang1992		where
34574	Maru	where intg	where	mhə̆³¹mɛ³¹	m̥ ə̆ ³¹ + m ɛ ³¹				8247	NA		Huang1992		where
34579	Xiandao	where intg	where	xɔ³¹lɔ³¹	x ɔ ³¹ + l ɔ ³¹				8251	NA		Huang1992		where
34580	Rangoon		where	ɑ⁵³◦bɛ²²m̥ɑ²²	ɑ ⁵³ + b ɛ ²² + m̥ ɑ ²²				8252	NA		Huang1992		where
35048	Achang_Longchuan	where intg	where	xoi⁵⁵thɔʔ⁵⁵	x o i ⁵⁵ + tʰ ɔ ʔ ⁵⁵				8142	NA		Huang1992		where
38170	Tangut		where						0	NA				where
38500	Mikir		where	kodāk	k o d ā/aː k	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «nathu, konat» (page: 456)			0	NA		Walker1925, Konnerth2014	nathu, konat	where
11997	Old_Tibetan		where	ga.na	g a + n a			哪里	5951	NA				where
12026	Japhug		where	ŋotɕu	ŋ o tɕ u			哪里	2903	NA			ŋotɕu	where
16973	Jingpho	where	where	kă³¹ ʒa³¹ ko̱ʔ⁵⁵	k ă ³¹ _ ʒ a ³¹ _ k o̠ ʔ ⁵⁵				2902	394175		STEDT/TBL	kă³¹ ʒa³¹ ko̱ʔ⁵⁵	where
17992	rGyalrong_Maerkang	where	where	kə təi	k ə _ t ə i				4028	394167		STEDT/TBL	kə təi	where
19249	Daofu	where	where	lo rə	l o _ r ə				2905	394168		STEDT/TBL	lo rə	where
19942	Tibetan_Batang	where	where	kɑ¹³	k ɑ ¹³				5951	394159		STEDT/TBL	kɑ¹³	where
20131	Motuo_Menba	where	where	ʔo ba	ʔ o _ b a				4390	394163		STEDT/TBL	ʔo ba	where
21879	Dulong	where	where	ɑ³¹ɹɑ⁵⁵kɑi⁵³	ɑ ³¹ + ɹ ɑ ⁵⁵ + k ɑ i ⁵³				2904	394176		STEDT/TBL	ɑ³¹ɹɑ⁵⁵kɑi⁵³	where
22296	Darang_Taraon	where	where	xɑ³¹nu⁵⁵	x ɑ ³¹ + n u ⁵⁵				2900	394178		STEDT/TBL	xɑ³¹nu⁵⁵	where
22544	Tibetan_Xiahe	where	where	kaŋ na	k a ŋ _ n a				5951	394160		STEDT/TBL	kaŋ na	where
23536	Zhaba_Daofu_County	where	where	ke⁵⁵	k e ⁵⁵				4771	394170		STEDT/TBL	ke⁵⁵	where
23754	Bokar	where	where	ɦeː lə	ɦ eː _ l ə				2896	394180		STEDT/TBL	ɦeː lə	where
24438	Lisu	where	where	ɑ̱³³ kuɑ³³	ɑ̠ ³³ _ k u ɑ ³³				2899	394196		STEDT/TBL	ɑ̱³³ kuɑ³³	where
24702	Tibetan_Lhasa	where	where	kha¹³paː⁵⁵	kʰ a ¹³ + p aː ⁵⁵				5951	394158		STEDT/TBL	kha¹³paː⁵⁵	where
24712	Tibetan_Alike	where	where	kaŋ næ	k a ŋ _ n æ				5951	394161		STEDT/TBL	kaŋ næ	where
25031	Yidu	where	where	kɑ⁵⁵ diɑ⁵⁵	k ɑ ⁵⁵ _ d i ɑ ⁵⁵				4392	394181		STEDT/TBL	kɑ⁵⁵ diɑ⁵⁵	where
30459	Khaling		where	khɛbi	kʰ ɛ b i				6604	NA				where
30460	Limbu		where	atti	a t t i				2895	NA				where
31033	Old_Chinese		where	ɢʷan	ɢʷ a n			哪里	2892	NA	爰	SagartMa2016	*ɢʷa[n]	where
31784	Wobzi_Khroskyabs		where	ŋə̂lɑ	ŋ ə̂ l ɑ				2903	NA		Lai2016		where
32050	Chepang	Interrogative or Indefinite of Location; where, wherever	where	gaʔ.haŋʔ	g a ʔ + h a ŋ ʔ				5257	480181		Caughley2000		where
32304	Garo	where (qw)	where	ba-o	b a + o				5464	465373		Burling2003		where
32622	Thulung		where	bante	b a n t e				5619	NA				where
32950	Bunan	white	white	ɕiː	ɕ iː	Comment (by Widmer2014): «ZZ shim»			2493	NA		Widmer2014		white
33392	Byangsi	white	white	ʃi:dɛ	ʃ iː d ɛ				2493	542399		Sharma2003		white
32883	Hakha_Chin	white (adj.)	white	a rang (raang), hawhra mui a simi. white	r âa/a ŋ + r ǎa/a n				3494	NA		VanBik2014		white
33625	Rongpo	white	white	si:də	s iː d ə				2493	547382		Sharma2003a		white
33848	Kulung	white (adj.)	white	ɔmlɔ:pa	ɔ m l ɔː p a	Nepali: seto. (Tolsma1999)			740	NA		Tolsma1999		white
34080	Bantawa	be white	white	omma	o m				740	NA		Jongens2009:453		white
34389	Achang_Longchuan	white	white	phʐo⁵⁵	pʰ ʐ o ⁵⁵				460	NA		Huang1992		white
34390	Atsi	white	white	phju⁵¹	pʰ j u ⁵¹				460	NA		Huang1992		white
34391	Bola	white	white	phju⁵⁵	pʰ j u ⁵⁵				460	NA		Huang1992		white
34392	Lashi	white	white	phjuː³³	pʰ j uː ³³				460	NA		Huang1992		white
34393	Maru	white	white	phju³¹	pʰ j u ³¹				460	NA		Huang1992		white
34394	Xiandao	white	white	phʐu⁵⁵	pʰ ʐ u ⁵⁵				460	NA		Huang1992		white
34662	Rangoon		white	pʰju²²	pʰ j u ²²				460	NA		Huang1992		white
35896	Bahing	white (adj)	white	bubu(m)	b u b u				3289	122497				white
36169	Lushai	white	white	ngo	ŋ o				1615	255247				white
36170	Lushai	white	white	vâr	v â/a r				2895	255248				white
37521	Beijing		white	pæi³⁵	p æ i ³⁵				10162	NA	白			white
37522	Guangzhou		white	pak²	p a k ²				10162	NA	白			white
37523	Chaozhou		white	pɛʔ⁵	p ɛ ʔ ⁵				10162	NA	白			white
37524	Longgang		white	pʰak⁵	pʰ a k ⁵				10162	NA	白			white
37525	Jieyang		white	pɛʔ⁵	p ɛ ʔ ⁵				10162	NA	白			white
37526	Xingning		white	pʰaʔ²	pʰ a ʔ ²				10162	NA	白			white
37755	Ukhrul	white	white	kə-car	k ə + c a r				2153	525748				white
37954	Hayu	white (adj)	white	dawaŋ◦mi	d a w a ŋ + m i				2252	120812				white
38309	Mikir		white	lòk	l ò/o k	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «kelok» (page: 457)			10488	NA		Walker1925, Konnerth2014	kelok	white
38613	Rabha	white	white	bok	b o k				10579	NA		Joseph2007		white
12050	Old_Tibetan	white	white	dkar-	d k a r +			白	2478	NA	白		dkar-	white
12063	Khaling	white	white	bubûm	b u b û/u m			白	3289	NA	白		bubûm	white
12064	Limbu	white	white	phɔ	pʰ ɔ			白	3290	NA	白		phɔ	white
12079	Japhug	white	white	wɣrum	w ɣ r u m			白	10173	NA	白		wɣrum	white
12083	Tangut	white	white	phiow¹	pʰ i o w ¹			白	10173	NA	白		phiow¹	white
17011	Jingpho	white	white	phʒo³¹	pʰ ʒ o ³¹	pʒa̠ʔ 55 < -ak 'clear' (TBL 1090), the cognate of 白 br!ak!			460	396848		STEDT/TBL	phʒo³¹	white
18364	Tibetan_Lhasa	white	white	kaː⁵⁵po⁵⁵	k aː ⁵⁵ + p o ⁵⁵				2478	396831		STEDT/TBL	kaː⁵⁵po⁵⁵	white
19740	Dulong	white	white	mɔŋ⁵³	m ɔ ŋ ⁵³				3709	396849		STEDT/TBL	mɔŋ⁵³	white
19780	Daofu	white	white	phru phru	pʰ r u + pʰ r u				10173	396841		STEDT/TBL	phru phru	white
20271	Tibetan_Batang	white	white	kɑ⁵⁵ka⁵⁵	k ɑ ⁵⁵ + k a ⁵⁵				2478	396832		STEDT/TBL	kɑ⁵⁵ka⁵⁵	white
21099	Motuo_Menba	white	white	ba liŋ mi	b a _ l i ŋ _ m i				1999	396836		STEDT/TBL	ba liŋ mi	white
21781	Zhaba_Daofu_County	white	white	ptʂhi⁵⁵ptʂhi⁵⁵	p ʈʂʰ i ⁵⁵ + p ʈʂʰ i ⁵⁵	!			460	396843		STEDT/TBL	ptʂhi⁵⁵ptʂhi⁵⁵	white
21880	Darang_Taraon	white	white	lio⁵³	l i o ⁵³				2320	396851		STEDT/TBL	lio⁵³	white
22460	rGyalrong_Maerkang	white	white	kə prɑm	k ə _ p r ɑ m				10173	396840		STEDT/TBL	kə prɑm	white
22579	Tibetan_Xiahe	white	white	ka ro	k a _ r o				2478	396833		STEDT/TBL	ka ro	white
23796	Bokar	white	white	puŋ lu	p u ŋ + l u				2736	396853		STEDT/TBL	puŋ lu	white
24655	Lisu	white	white	phu̱³³	pʰ u̠ ³³				460	396869		STEDT/TBL	phu̱³³	white
24750	Tibetan_Alike	white	white	ka ro	k a _ r o				2478	396834		STEDT/TBL	ka ro	white
25058	Yidu	white	white	lio⁵³	l i o ⁵³				2320	396854		STEDT/TBL	lio⁵³	white
31034	Old_Chinese		white	bˤrak	bˤ r a k	white < clear		白	10162	NA	白	SagartMa2016	*bˤrak	white
31270	Old_Burmese		white	phlū	pʰ l ū				460	NA		Hill2016		white
31785	Wobzi_Khroskyabs		white	pʰrə̂m	pʰ r ə̂ m				10173	NA		Lai2016		white
32051	Chepang	white	white	bham-	bʱ a m				3904	484652		Caughley2000		white
32305	Garo	white (vi)	white	gip-bok	g i p + b o k				10579	466142		Burling2003		white
32623	Thulung		white	bubum	b u b u m				3289	NA				white
32884	Hakha_Chin	who (pron.)	who	ahodah	a h/ʔ o d a h/ʔ	[full entry: ]			108	NA		VanBik2014		who
33105	Bunan	who (int)	who	su	s u	Comment (by Widmer2014): «WT su / PTB *su»			2253	NA		Widmer2014		who
33393	Byangsi	who	who	una:	u n aː				1704	542593		Sharma2003		who
33626	Rongpo	who (sg. agentive)	who	ghojə	gh o dʒ ə				607	546705		Sharma2003a		who
33849	Kulung	who (pron.)	who	as-kǝ-y	a s k ə j	Nepali: ko-cāhiṃ. (Tolsma1999)			2536	NA		Tolsma1999		who
34081	Bantawa	who (singular)	who	saŋ	s a ŋ				2848	NA		Jongens2009:460		who
34397	Achang_Longchuan	who intg	who	xau⁵⁵	x a u ⁵⁵				984	NA		Huang1992		who
34400	Bola	who intg	who	khak⁵⁵jauʔ³¹	kʰ a k ⁵⁵ + j a u ʔ ³¹				3133	NA		Huang1992		who
34402	Lashi	who intg	who	xaŋ⁵⁵	x a ŋ ⁵⁵				984	NA		Huang1992		who
34403	Maru	who intg	who	khə̆³¹jauk³¹	kʰ ə̆ ³¹ + j a u k ³¹				3133	NA		Huang1992		who
34404	Xiandao	who intg	who	xau⁵⁵	x a u ⁵⁵				984	NA		Huang1992		who
34601	Rangoon		who	mi²²tθu²²	m i ²² + tθ u ²²				2253	NA		Huang1992		who
34602	Rangoon		who	bɛ²²tθu²²	b ɛ ²² + tθ u ²²				2253	NA		Huang1992		who
35467	Atsi	who intg	who	o⁵⁵	o ⁵⁵				1304	NA		Huang1992		who
35897	Bahing	who? (interr)	who	sy	s y				2253	122850				who
36171	Lushai	who?	who	tunge	t u ŋ e				2955	252862				who
37527	Beijing	who	who	ʂei³⁵	ʂ e i ³⁵			誰	3297	NA	誰	BeijingDaxue1964		who
37528	Guangzhou	who	who	pin⁵⁵kɔ³³	p i n ⁵⁵ k ɔ ³³			邊 個	3299	NA	邊個	BeijingDaxue1964		who
37529	Chaozhou		who	ti¹¹tiɛŋ⁵⁵	t i ¹¹ t i ɛ ŋ ⁵⁵				2020	NA	囗囗			who
37530	Longgang		who	laŋ³³ŋɪn²¹	l a ŋ ³³ ŋ ɪ n ²¹				3302	NA	囗人			who
37531	Jieyang		who	ti¹¹tiaŋ⁵⁵	t i ¹¹ t i a ŋ ⁵⁵				2020	NA	囗囗			who
37532	Xingning		who	man²¹nin²⁴	m a n ²¹ n i n ²⁴				2021	NA	囗人			who
37756	Ukhrul	who	who	kʰi-pa	kʰ i + p a				2154	525963				who
37955	Hayu	who? (pron in)	who	su	s u				2253	121519				who
38325	Mikir		who	komāt	k o m ā/aː t	from :cite:Konnerth2014<br>:cite:Walker1925 entry: «mat, komat» (page: 457)			10490	NA		Walker1925, Konnerth2014	mat, komat	who
38598	Rabha	who	who	tʃaŋ	tʃ a ŋ				10489	NA		Joseph2007		who
