ID	X	ID.1	DOCULECT	CONCEPT	IPA	COUNTERPART	COGID	SEGMENTS	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	SOURCE	TOKENS	OLDCOG	ALIGNMENT
7690	NA	34231	S_Lisu	WALK	gi³³	NA	102841	g i				0			NA	OLD	g i	102841	g i -
7691	NA	34345	S_Bokar	WALK	in	NA	102864	i n				0			NA	OLD	i n	102864	i n
7692	NA	30448	S_Motuo_Menba	WALK	de	NA	102875	d e				0			NA	OLD	d e	102875	d e
7693	NA	30561	S_Tibetan_Batang	WALK	tɕhø⁵⁵	NA	102982	tɕʰ ø				0			NA	OLD	tɕʰ ø	102982	tɕʰ ø -
7694	NA	42042	S_Chepang	WALK	wah-	NA	103003	w a h				0			NA	OLD	w a h	103003	) w a h
7695	NA	21573	S_Old_Tibetan	WALK	ɴgro-	NA	103003	ɴ g r o				0			NA	OLD	ɴ g r o	103003	) ɴ g r o -
7696	NA	35133	S_Tibetan_Alike	WALK	nɟjo	NA	103003	n ɟ j o				0			NA	OLD	n ɟ j o	103003	) n ɟ j o
7697	NA	30559	S_Tibetan_Batang	WALK	ndʐo⁵³	NA	103003	ndʐ o				0			NA	OLD	ndʐ o	103003	) ndʐ o -
7698	NA	27908	S_Tibetan_Lhasa	WALK	tʂo¹³	NA	103003	tʂ o				0			NA	OLD	tʂ o	103003	) tʂ o -
7699	NA	30602	S_Tibetan_Xiahe	WALK	ndʑo	NA	103003	ndʑ o				0			NA	OLD	ndʑ o	103003	) ndʑ o
7700	NA	35293	S_Tibetan_Batang	WALK	xhɛʔ⁵³	NA	103041	xh ɛ ʔ				0			NA	OLD	xh ɛ ʔ	103041	xh ɛ ʔ -
7701	NA	35296	S_Yidu	WALK	tɕho⁵³	NA	103042	tɕh o				0			NA	OLD	tɕh o	103042	tɕh o -
7702	NA	32151	S_Darang_Taraon	WALK	bo⁵³	NA	103145	b o				0			NA	OLD	b o	103145	b o -
7703	NA	43382	S_Byangsi	WALK	dyemo	NA	103259	d j e m o				0			NA	OLD	d j e m o	103259	d j e m o
7704	NA	43383	S_Byangsi	WALK	yenʃimo	NA	103328	j e n ʃ i m o				0			NA	OLD	j e n ʃ i m o	103328	j e n ʃ i m o
7705	NA	47751	S_Ukhrul	WALK	kə-tsɐt	NA	103457	k ə ts ɐ t				0			NA	OLD	k ə ts ɐ t	103457	k ə - ts ɐ t
7706	NA	41265	S_Old_Burmese	WALK	lhyok	NA	103697	lh j o k				0			NA	OLD	lh j o k	103697	lh j o k
7707	NA	28557	S_rGyalrong_Maerkang	WALK	kɑ ptʂᴇ	NA	103785	k ɑ p tʂ ᴇ				0			NA	OLD	k ɑ p tʂ ᴇ	103785	k ɑ - p tʂ ᴇ
7708	NA	41778	S_Wobzi_Khroskyabs	WALK	ftɕʰî	NA	103785	f tɕʰ î				0			NA	OLD	f tɕʰ î	103785	f tɕʰ î
7709	NA	42298	S_Garo	WALK	re•-am-a	NA	104032	r e ʔ a m a				0			NA	OLD	r e ʔ a m a	104032	r e ʔ - a m a
7710	NA	48651	S_Rabha	WALK	rɨ́-dzam	NA	104032	r ɨ́ dz a m				0			NA	OLD	r ɨ́ dz a m	104032	
7711	NA	21587	S_Limbu	WALK	laŋ-ghek-	NA	104048	l a ŋ gʰ e k				0			NA	OLD	l a ŋ gʰ e k	104048	l a ŋ - gʰ e k -
7712	NA	21606	S_Tangut	WALK	dʑji	NA	104192	dʑ j i				0			NA	OLD	dʑ j i	104192	
7713	NA	48346	S_Mikir	WALK	phuri	NA	110484	ph u r i				0			NA	OLD	ph u r i	110484	
7714	NA	21602	S_Japhug	WALK	ŋke	NA	129778	ŋ k e				0			NA	OLD	ŋ k e	129778	- ŋ k e
7715	NA	45838	S_Bahing	WATER	ʔbɔːky	NA	101425	ʔ b ɔː k y				0			NA	OLD	ʔ b ɔː k y	101425	- ʔ b ɔː k y
7716	NA	21745	S_Khaling	WATER	ku	NA	101425	k u				0			NA	OLD	k u	101425	- k u
7717	NA	43777	S_Kulung	WATER	kawa	NA	101425	k a w a				0			NA	OLD	k a w a	101425	k a w a
7718	NA	42551	S_Thulung	WATER	ku	NA	101425	k u				0			NA	OLD	k u	101425	- k u
7719	NA	31146	S_Zhaba_Daofu_County	WATER	tʌ¹³	NA	102019	t ʌ				0			NA	OLD	t ʌ	102019	t ʌ -
7720	NA	33106	S_Bokar	WATER	i ɕi	NA	102590	i ɕ i				0			NA	OLD	i ɕ i	102590	i - ɕ i
7721	NA	33045	S_Lisu	WATER	e̱³³dʑɛ̱	NA	102683	e̱ dʑ ɛ̱				0			NA	OLD	e̱ dʑ ɛ̱	102683	e̱ - - dʑ ɛ̱
7722	1857	53	Gyalsumdo	WATER	tɕʰu	Water:Mid-Fall	102787	t ɕʰ u	1 3 7	ACX	TSY	1	1.T.C 1.S.C 1.Y.V	2.0 1.5 1.5	0			NA	t ɕʰ - u - - - - - - -
7723	1858	315	Jirel	WATER	tɕʰju	Water:High	102787	t ɕʰ j u	1 3 6 7	ACCX	TSJY	2	2.T.C 2.S.C 2.J.C 2.Y.V	2.0 1.5 1.5 1.5	0			NA	t ɕʰ j u - - - - - - -
7724	1859	575	Kagate	WATER	tɕʰju	Water:High	102787	t ɕʰ j u	1 3 6 7	ACCX	TSJY	3	3.T.C 3.S.C 3.J.C 3.Y.V	2.0 1.5 1.5 1.5	0			NA	t ɕʰ j u - - - - - - -
7725	1860	829	Lowa	WATER	tɕʰju	Water:(Mid-)High	102787	t ɕʰ j u	1 3 6 7	ACCX	TSJY	4	4.T.C 4.S.C 4.J.C 4.Y.V	2.0 1.5 1.5 1.5	0			NA	t ɕʰ j u - - - - - - -
7726	1861	1086	Nubri	WATER	tɕʰju	Water:High	102787	t ɕʰ j u	1 3 6 7	ACCX	TSJY	5	5.T.C 5.S.C 5.J.C 5.Y.V	2.0 1.5 1.5 1.5	0			NA	t ɕʰ j u - - - - - - -
7727	1862	1339	Sherpa	WATER	tɕʰju	Water:High	102787	t ɕʰ j u	1 3 6 7	ACCX	TSJY	6	6.T.C 6.S.C 6.J.C 6.Y.V	2.0 1.5 1.5 1.5	0			NA	t ɕʰ j u - - - - - - -
7728	1863	1583	Tsum	WATER	tɕʰju	Water:	102787	t ɕʰ j u	1 3 6 7	ACCX	TSJY	7	7.T.C 7.S.C 7.J.C 7.Y.V	2.0 1.5 1.5 1.5	0			NA	t ɕʰ j u - - - - - - -
7729	1864	1847	Yolmo	WATER	tɕʰu	Water:High	102787	t ɕʰ u	1 3 7	ACX	TSY	8	8.T.C 8.S.C 8.Y.V	2.0 1.5 1.5	0			NA	t ɕʰ - u - - - - - - -
7730	NA	44351	S_Achang_Longchuan	WATER	ti⁵⁵	NA	102787	t i				0			NA	OLD	t i	102787	t - - i - - - - - - -
7731	NA	44352	S_Atsi	WATER	vui⁵¹	NA	102787	v u i				0			NA	OLD	v u i	102787	- v - u i - - - - - -
7732	NA	47121	S_Beijing	WATER	ʂuəi²¹⁴	NA	102787	ʂ u ə i				0			NA	OLD	ʂ u ə i	102787	- ʂ - u ə i - - - - -
7733	NA	44353	S_Bola	WATER	ɣəi⁵⁵	NA	102787	ɣ ə i				0			NA	OLD	ɣ ə i	102787	- ɣ - ə i - - - - - -
7734	NA	43104	S_Bunan	WATER	soti	NA	102787	s o t i				0			NA	OLD	s o t i	102787	- s - o t i - - - - -
7735	NA	43128	S_Bunan	WATER	tɕʰu	NA	102787	tɕʰ u				0			NA	OLD	tɕʰ u	102787	tɕʰ - - u - - - - - - -
7736	NA	43326	S_Byangsi	WATER	ti	NA	102787	t i				0			NA	OLD	t i	102787	t - - i - - - - - - -
7737	NA	47123	S_Chaozhou	WATER	tsui⁵³	NA	102787	ts u i				0			NA	OLD	ts u i	102787	ts - u i - - - - - - -
7738	NA	42043	S_Chepang	WATER	tiʔ	NA	102787	t i ʔ				0			NA	OLD	t i ʔ	102787	t - - i ʔ - - - - - -
7739	NA	28596	S_Daofu	WATER	ɣrə	NA	102787	ɣ r ə				0			NA	OLD	ɣ r ə	102787	- - - - - ɣ r ə - - -
7740	NA	42299	S_Garo	WATER	chi	NA	102787	ch i				0			NA	OLD	ch i	102787	- ch - i - - - - - - -
7741	NA	47122	S_Guangzhou	WATER	tsøy³⁵	NA	102787	s ø y				0			NA	OLD	s ø y	102787	- s - ø y - - - - - -
7742	NA	42877	S_Hakha_Chin	WATER	ti	NA	102787	t îi/i				0			NA	OLD	t îi/i	102787	t - - îi/i - - - - - - -
7743	NA	47897	S_Hayu	WATER	ti	NA	102787	t i				0			NA	OLD	t i	102787	t - - i - - - - - - -
7744	NA	47898	S_Hayu	WATER	ti	NA	102787	t i				0			NA	OLD	t i	102787	t - - i - - - - - - -
7745	NA	47125	S_Jieyang	WATER	tsui³¹	NA	102787	ts u i				0			NA	OLD	ts u i	102787	ts - u i - - - - - - -
7746	NA	44354	S_Lashi	WATER	kjei³¹	NA	102787	k j e i				0			NA	OLD	k j e i	102787	k - j e i - - - - - -
7747	NA	47124	S_Longgang	WATER	sʊy³²	NA	102787	s ʊ y				0			NA	OLD	s ʊ y	102787	- s ʊ y - - - - - - -
7748	NA	46085	S_Lushai	WATER	tui	NA	102787	t u i				0			NA	OLD	t u i	102787	t - u i - - - - - - -
7749	NA	44355	S_Maru	WATER	ɣək³¹	NA	102787	ɣ ə k				0			NA	OLD	ɣ ə k	102787	- ɣ - ə k - - - - - -
7750	NA	26515	S_Motuo_Menba	WATER	ri	NA	102787	r i				0			NA	OLD	r i	102787	r - - i - - - - - - -
7751	NA	41210	S_Old_Burmese	WATER	riy	NA	102787	r i j				0			NA	OLD	r i j	102787	- - - - - - r i j - -
7752	NA	41027	S_Old_Chinese	WATER	sturʔ	NA	102787	s t u r ʔ				0			NA	OLD	s t u r ʔ	102787	s t - u - - r ʔ - - -
7753	NA	21732	S_Old_Tibetan	WATER	tɕʰu	NA	102787	tɕʰ u				0			NA	OLD	tɕʰ u	102787	tɕʰ - - u - - - - - - -
7754	NA	48641	S_Rabha	WATER	tʃi-ka	NA	102787	tʃ i k a				0			NA	OLD	tʃ i k a	102787	tʃ - - i - - - - - k a
7755	NA	44526	S_Rangoon	WATER	je²²	NA	102787	j e				0			NA	OLD	j e	102787	- - j e - - - - - - -
7756	NA	43554	S_Rongpo	WATER	ti	NA	102787	t i				0			NA	OLD	t i	102787	t - - i - - - - - - -
7757	NA	34072	S_Tibetan_Alike	WATER	tɕhə	NA	102787	tɕh ə				0			NA	OLD	tɕh ə	102787	tɕh - - ə - - - - - - -
7758	NA	32177	S_Tibetan_Batang	WATER	tɕhᴜ⁵³	NA	102787	tɕʰ ᴜ				0			NA	OLD	tɕʰ ᴜ	102787	tɕʰ - - ᴜ - - - - - - -
7759	NA	30542	S_Tibetan_Lhasa	WATER	tɕhu⁵⁵	NA	102787	tɕʰ u				0			NA	OLD	tɕʰ u	102787	tɕʰ - - u - - - - - - -
7760	NA	31939	S_Tibetan_Xiahe	WATER	tɕhə	NA	102787	tɕh ə				0			NA	OLD	tɕh ə	102787	tɕh - - ə - - - - - - -
7761	NA	47685	S_Ukhrul	WATER	ta-ru	NA	102787	t a r u				0			NA	OLD	t a r u	102787	t - - a - - r u - - -
7762	NA	41779	S_Wobzi_Khroskyabs	WATER	jdə̂	NA	102787	j d ə̂				0			NA	OLD	j d ə̂	102787	j d - ə̂ - - - - - - -
7763	NA	44356	S_Xiandao	WATER	ti⁵⁵	NA	102787	t i				0			NA	OLD	t i	102787	t - - i - - - - - - -
7764	NA	47126	S_Xingning	WATER	ʂui²¹	NA	102787	ʂ u i				0			NA	OLD	ʂ u i	102787	- ʂ - u i - - - - - -
7765	NA	44073	S_Bantawa	WATER	cakwa	NA	102834	ts a k w a				0			NA	OLD	ts a k w a	102834	- ts a k w a
7766	NA	21746	S_Limbu	WATER	cowat	NA	102834	c o w a t				0			NA	OLD	c o w a t	102834	c o w a t
7767	NA	31287	S_Darang_Taraon	WATER	mɑ³¹tɕi⁵³	NA	102874	m ɑ tɕ i				0			NA	OLD	m ɑ tɕ i	102874	m ɑ - - tɕ i -
7768	NA	34383	S_Yidu	WATER	mɑ⁵⁵tɕi⁵⁵	NA	102874	m ɑ tɕ i				0			NA	OLD	m ɑ tɕ i	102874	m ɑ - - tɕ i -
7769	NA	29041	S_Dulong	WATER	wɑ · ŋ⁵³	NA	103060	w ɑː ŋ				0			NA	OLD	w ɑː ŋ	103060	w ɑː ŋ -
7770	NA	26362	S_Jingpho	WATER	khaʔ³¹	NA	103369	kh a ʔ				0			NA	OLD	kh a ʔ	103369	kh a ʔ -
7771	NA	21761	S_Japhug	WATER	tɯ-ci	NA	103374	t ɯ c i				0			NA	OLD	t ɯ c i	103374	t ɯ - c i
7772	NA	27361	S_rGyalrong_Maerkang	WATER	tə ȶʃi	NA	103374	t ə ȶʃ i				0			NA	OLD	t ə ȶʃ i	103374	t ə - ȶʃ i
7773	NA	26363	S_Jingpho	WATER	n³¹tsi̱n³³	NA	104113	n ts i̱ n				0			NA	OLD	n ts i̱ n	104113	n - - ts i̱ n -
7774	NA	21765	S_Tangut	WATER	zjɨɨr²	NA	104193	z j ɨɨ/ɨː r				0			NA	OLD	z j ɨɨ/ɨː r	104193	z j ɨɨ/ɨː r -
7775	NA	48285	S_Mikir	WATER	lāng	NA	110485	l ā ng				0			NA	OLD	l ā ng	110485	
7776	1865	230	Gyalsumdo	WE (EXCLUSIVE)	oɹaŋ	We (exclusive):Low-Rise	543	o ɹ a ŋ	7 5 7 4	XBYN	URAN	1	1.U.V 1.R.C 1.A.V 1.N.c	1.5 1.75 1.3 0.8	0			NA	- o ɹ a ŋ - -
7777	1866	742	Kagate	WE (EXCLUSIVE)	ŋi	We (exclusive):Low-Rise	543	ŋ i	4 7	AX	NI	3	3.N.C 3.I.V	2.0 1.5	1			NA	ŋ i - - - - -
7778	1868	1251	Nubri	WE (EXCLUSIVE)	ɲeɹaŋd̪o	We (exclusive):	543	ɲ e ɹ a ŋ d̪ o	4 7 5 7 4 1 7	AXBYMBZ	NERANTU	5	5.N.C 5.E.V 5.R.C 5.A.V 5.N.c 5.T.C 5.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0			NA	ɲ e ɹ a ŋ d̪ o
7779	1869	1502	Sherpa	WE (EXCLUSIVE)	ŋiraŋ	We (exclusive):Mid-Low	543	ŋ i r a ŋ	4 7 5 7 4	AXBYN	NIRAN	6	6.N.C 6.I.V 6.R.C 6.A.V 6.N.c	2.0 1.5 1.75 1.3 0.8	0			NA	ŋ i r a ŋ - -
7780	1870	2012	Yolmo	WE (EXCLUSIVE)	woɹaŋ	We (exclusive):	543	w o ɹ a ŋ	6 7 5 7 4	AXBYN	WURAN	8	8.W.C 8.U.V 8.R.C 8.A.V 8.N.c	2.0 1.5 1.75 1.3 0.8	0			NA	w o ɹ a ŋ - -
7781	1867	1003	Lowa	WE (EXCLUSIVE)	jekja	We (exclusive):(Low-)Rise	544	j e k j a	6 7 1 6 7	AXBCZ	JEKJA	4	4.J.C 4.E.V 4.K.C 4.J.C 4.A.V	2.0 1.5 1.75 1.5 0.8	0			NA	j e k j a
7782	1871	227	Gyalsumdo	WE (INCLUSIVE)	ɲi	We (inclusive):	76	ɲ i	4 7	AX	NI	1	1.N.C 1.I.V	2.0 1.5	1			NA	ɲ i - - - - - -
7783	1872	228	Gyalsumdo	WE (INCLUSIVE)	ɲija	We (inclusive):	76	ɲ i j a	4 7 6 7	AXBZ	NIJA	1	1.N.C 1.I.V 1.J.C 1.A.V	2.0 1.5 1.75 0.8	0			NA	ɲ i j a - - - -
7784	1873	229	Gyalsumdo	WE (INCLUSIVE)	ɲiɹaŋ	We (inclusive):	76	ɲ i ɹ a ŋ	4 7 5 7 4	AXBYN	NIRAN	1	1.N.C 1.I.V 1.R.C 1.A.V 1.N.c	2.0 1.5 1.75 1.3 0.8	0			NA	ɲ i ɹ a ŋ - - -
7785	1874	492	Jirel	WE (INCLUSIVE)	oɹoŋ	We (inclusive):	76	o ɹ o ŋ	7 5 7 4	XBYN	URUN	2	2.U.V 2.R.C 2.U.V 2.N.c	1.5 1.75 1.3 0.8	0			NA	- o ɹ o ŋ - - -
7786	1875	493	Jirel	WE (INCLUSIVE)	ŋɡaŋe	We (inclusive):	76	ŋ ɡ a ŋ e	4 1 7 4 7	ACYBZ	NKANE	2	2.N.C 2.K.C 2.A.V 2.N.C 2.E.V	2.0 1.5 1.3 1.75 0.8	1			NA	ŋ - ɡ a ŋ e - -
7787	1876	741	Kagate	WE (INCLUSIVE)	u	We (inclusive):Low-Rise	76	u	7	X	Y	3	3.Y.V	1.5	0			NA	- u - - - - - -
7788	1877	1002	Lowa	WE (INCLUSIVE)	woɾoŋ	We (inclusive):(Low-)Rise	76	w o ɾ o ŋ	6 7 5 7 4	AXBYN	WURUN	4	4.W.C 4.U.V 4.R.C 4.U.V 4.N.c	2.0 1.5 1.75 1.3 0.8	0			NA	w o ɾ o ŋ - - -
7789	1878	1250	Nubri	WE (INCLUSIVE)	woɹoŋd̪o	We (inclusive):	76	w o ɹ o ŋ d̪ o	6 7 5 7 4 1 7	AXBYMBZ	WURUNTU	5	5.W.C 5.U.V 5.R.C 5.U.V 5.N.c 5.T.C 5.U.V	2.0 1.5 1.75 1.3 1.1 1.75 0.8	0			NA	w o ɹ o ŋ d̪ - o
7790	1879	1501	Sherpa	WE (INCLUSIVE)	oraŋ	We (inclusive):Mid	76	o r a ŋ	7 5 7 4	XBYN	URAN	6	6.U.V 6.R.C 6.A.V 6.N.c	1.5 1.75 1.3 0.8	0			NA	- o r a ŋ - - -
7791	1880	1752	Tsum	WE (INCLUSIVE)	ɲoɹoŋ	We (inclusive):	76	ɲ o ɹ o ŋ	4 7 5 7 4	AXBYN	NURUN	7	7.N.C 7.U.V 7.R.C 7.U.V 7.N.c	2.0 1.5 1.75 1.3 0.8	0			NA	ɲ o ɹ o ŋ - - -
7792	1881	1753	Tsum	WE (INCLUSIVE)	ɲoɹoŋkja	We (inclusive):	76	ɲ o ɹ o ŋ k j a	4 7 5 7 4 1 6 7	AXBYMBCZ	NURUNKJA	7	7.N.C 7.U.V 7.R.C 7.U.V 7.N.c 7.K.C 7.J.C 7.A.V	2.0 1.5 1.75 1.3 1.1 1.75 1.5 0.8	0			NA	ɲ o ɹ o ŋ k j a
7793	1882	2011	Yolmo	WE (INCLUSIVE)	ɲiɹaŋ	We (inclusive):	76	ɲ i ɹ a ŋ	4 7 5 7 4	AXBYN	NIRAN	8	8.N.C 8.I.V 8.R.C 8.A.V 8.N.c	2.0 1.5 1.75 1.3 0.8	0			NA	ɲ i ɹ a ŋ - - -
7794	NA	48503	S_Mikir	WE (INCLUSIVE)	ne	NA	100000	n e				0			NA	OLD	n e	100000	
7795	NA	21818	S_Tangut	WE (INCLUSIVE)	gjɨ²mji²	NA	100000	g j ɨ m j i				0			NA	OLD	g j ɨ m j i	100000	
7796	NA	48173	S_Tangut	WE (INCLUSIVE)	gjɨ mji	NA	100000	g jɨ m jɨ				0			NA	OLD	g jɨ m jɨ	100000	
7797	NA	33728	S_Bokar	WE (INCLUSIVE)	ŋoːlu	NA	102856	ŋ oː l u				0			NA	OLD	ŋ oː l u	102856	
7798	NA	25691	S_Daofu	WE (INCLUSIVE)	ŋa ji	NA	102856	ŋ a j i				0			NA	OLD	ŋ a j i	102856	
7799	NA	31825	S_Darang_Taraon	WE (INCLUSIVE)	ŋˌ⁵⁵ tɕu³¹	NA	102856	ŋˌ tɕ u				0			NA	OLD	ŋˌ tɕ u	102856	
7800	NA	33643	S_Lisu	WE (INCLUSIVE)	ŋuɑ³³ nu³¹	NA	102856	ŋ u ɑ n u				0			NA	OLD	ŋ u ɑ n u	102856	
7801	NA	44074	S_Bantawa	WE (INCLUSIVE)	ankan	NA	102857	a n k a n				0			NA	OLD	a n k a n	102857	
7802	NA	33390	S_Jingpho	WE (INCLUSIVE)	an⁵⁵ the³³	NA	102857	a n th e				0			NA	OLD	a n th e	102857	
7803	NA	21799	S_Limbu	WE (INCLUSIVE)	ani	NA	102857	a n i				0			NA	OLD	a n i	102857	
7804	NA	43176	S_Bunan	WE (INCLUSIVE)	hiŋ	NA	102860	h i ŋ				0			NA	OLD	h i ŋ	102860	
7805	NA	31755	S_Dulong	WE (INCLUSIVE)	iŋ⁵⁵	NA	102860	i ŋ				0			NA	OLD	i ŋ	102860	
7806	NA	21814	S_Japhug	WE (INCLUSIVE)	iʑo	NA	102860	i ʑ o				0			NA	OLD	i ʑ o	102860	
7807	NA	21798	S_Khaling	WE (INCLUSIVE)	ʔik	NA	102860	ʔ i k				0			NA	OLD	ʔ i k	102860	
7808	3266	27973	S_rGyalrong_Maerkang	WE (INCLUSIVE)	ŋəȵᴇ	we	104027	ŋ ə ȵ ᴇ	4 7 4 7	AXBZ	NENE	1	1.N.C 1.E.V 1.N.C 1.E.V	2.0 1.5 1.75 0.8	0	OLD	ŋ ə ȵ ᴇ	104027	ŋ - ə ȵ ᴇ
7809	NA	27117	S_Motuo_Menba	WE (INCLUSIVE)	ʔai	NA	104382	ʔ a i				0			NA	OLD	ʔ a i	104382	
7810	NA	27118	S_Motuo_Menba	WE (INCLUSIVE)	ʔai te	NA	104382	ʔ a i t e				0			NA	OLD	ʔ a i t e	104382	
7811	NA	35006	S_Yidu	WE (INCLUSIVE)	ŋɑ³⁵ ɑ³¹loŋ³⁵	NA	104384	ŋ ɑ ɑ l o ŋ				0			NA	OLD	ŋ ɑ ɑ l o ŋ	104384	
7812	NA	42878	S_Hakha_Chin	WE (INCLUSIVE)	1. kanmah;	NA	105008	k a n m a h				0			NA	OLD	k a n m a h	105008	
7813	NA	41780	S_Wobzi_Khroskyabs	WE (INCLUSIVE)	ŋgəɲɟî	NA	105113	ŋ g ə ɲ ɟ î				0			NA	OLD	ŋ g ə ɲ ɟ î	105113	
7814	NA	42044	S_Chepang	WE (INCLUSIVE)	ŋi	NA	105254	ŋ i				0			NA	OLD	ŋ i	105254	
7815	NA	42300	S_Garo	WE (INCLUSIVE)	ching-a	NA	105461	ch i ŋ a				0			NA	OLD	ch i ŋ a	105461	
7816	NA	42619	S_Thulung	WE (INCLUSIVE)	gwi	NA	105617	g w i				0			NA	OLD	g w i	105617	
7817	NA	21785	S_Old_Tibetan	WE (INCLUSIVE)	ɦo skol	NA	105946	ɦ o s k o l				0			NA	OLD	ɦ o s k o l	105946	
7818	3267	32526	S_Tibetan_Xiahe	WE (INCLUSIVE)	ʔoo	we	105946	ʔ oo	1 7	AX	HU	5	5.H.C 5.U.V	2.0 1.5	1	OLD	ʔ o o	105946	ʔ oo - - -
7819	3269	34695	S_Tibetan_Alike	WE (INCLUSIVE)	ŋəo	we	105947	ŋ əo	4 7	AX	NE	2	2.N.C 2.E.V	2.0 1.5	0	OLD	ŋ ə o	105947	- - - - ŋ - əo
7820	3268	34589	S_Tibetan_Lhasa	WE (INCLUSIVE)	ŋão	we	105947	ŋ ão	4 7	AX		4	4.N.C 4.A.V	2.0 1.5	0	OLD	ŋ ã o	105947	- - - - ŋ - ão
7821	3270	35131	S_Tibetan_Batang	WE (INCLUSIVE)	ŋy	we	105948	ŋ y	4 7	AX	NY	3	3.N.C 3.Y.V	2.0 1.5	0	OLD	ŋ y	105948	ŋ y
7822	NA	43389	S_Byangsi	WE (INCLUSIVE)	je	NA	106455	j e				0			NA	OLD	j e	106455	
7823	NA	43621	S_Rongpo	WE (INCLUSIVE)	injə	NA	106455	i n dʒ ə				0			NA	OLD	i n dʒ ə	106455	
7824	NA	43843	S_Kulung	WE (INCLUSIVE)	kas	NA	106456	k a s				0			NA	OLD	k a s	106456	
7825	NA	43844	S_Kulung	WE (INCLUSIVE)	kaska	NA	106456	k a s k a				0			NA	OLD	k a s k a	106456	
7826	NA	34674	S_Zhaba_Daofu_County	WE (INCLUSIVE)	ȵe⁵⁵	NA	106601	ȵ e				0			NA	OLD	ȵ e	106601	
7827	NA	44357	S_Achang_Longchuan	WE (INCLUSIVE)	ŋɔ⁵⁵tuʔ³¹	NA	108126	ŋ ɔ t u ʔ				0			NA	OLD	ŋ ɔ t u ʔ	108126	ŋ ɔ - - t u ʔ -
7828	NA	44592	S_Rangoon	WE (INCLUSIVE)	ŋɑ²²◦to⁵³	NA	108126	ŋ ɑ t o				0			NA	OLD	ŋ ɑ t o	108126	ŋ ɑ - - t o - -
7829	NA	44362	S_Xiandao	WE (INCLUSIVE)	ŋɔ⁵⁵tu³⁵	NA	108126	ŋ ɔ t u				0			NA	OLD	ŋ ɔ t u	108126	ŋ ɔ - - t u - -
7830	NA	44358	S_Atsi	WE (INCLUSIVE)	ŋa⁵⁵moʔ⁵⁵	NA	108127	ŋ a m o ʔ				0			NA	OLD	ŋ a m o ʔ	108127	ŋ a - - m o ʔ -
7831	NA	44359	S_Bola	WE (INCLUSIVE)	ŋă⁵⁵maʔ³¹	NA	108127	ŋ ă m a ʔ				0			NA	OLD	ŋ ă m a ʔ	108127	ŋ ă - - m a ʔ -
7832	NA	44360	S_Lashi	WE (INCLUSIVE)	ŋŏ³¹nu̱ŋ⁵⁵	NA	108128	ŋ ŏ n ṵ ŋ				0			NA	OLD	ŋ ŏ n ṵ ŋ	108128	ŋ ŏ - - n ṵ - ŋ -
7833	NA	44361	S_Maru	WE (INCLUSIVE)	ŋɔ̆³¹na̱uŋ⁵⁵	NA	108128	ŋ ɔ̆ n a̰ u ŋ				0			NA	OLD	ŋ ɔ̆ n a̰ u ŋ	108128	ŋ ɔ̆ - - n a̰ u ŋ -
7834	1883	138	Gyalsumdo	WEEK	t̪ynta	Week:Low-Rise	551	t̪ y n t a	1 7 4 1 7	AXMBZ	TYNTA	1	1.T.C 1.Y.V 1.N.c 1.T.C 1.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	- - - - t̪ y n t a -
7835	1884	139	Gyalsumdo	WEEK	t̪ynzi	Week:Low-Rise	551	t̪ y n z i	1 7 4 3 7	AXMBZ	TYNSI	1	1.T.C 1.Y.V 1.N.c 1.S.C 1.I.V	2.0 1.5 1.1 1.75 0.8	0			NA	- - - - t̪ y n z i -
7836	1886	912	Lowa	WEEK	t̪yntʰaʔ	Week:	551	t̪ y n tʰ a ʔ	1 7 4 1 7 1	AXMBYN	TYNTAH	4	4.T.C 4.Y.V 4.N.c 4.T.C 4.A.V 4.H.c	2.0 1.5 1.1 1.75 1.3 0.8	0			NA	- - - - t̪ y n tʰ a ʔ
7837	1887	1165	Nubri	WEEK	t̪ʏntʰaʔ	Week:(Low-)Rise	551	t̪ ʏ n tʰ a ʔ	1 7 4 1 7 1	AXMBYN	TYNTAH	5	5.T.C 5.Y.V 5.N.c 5.T.C 5.A.V 5.H.c	2.0 1.5 1.1 1.75 1.3 0.8	0			NA	- - - - t̪ ʏ n tʰ a ʔ
7838	1889	1662	Tsum	WEEK	t̪yndaʔ	Week:Low-Rise	551	t̪ y n d a ʔ	1 7 4 1 7 1	AXMBYN	TYNTAH	7	7.T.C 7.Y.V 7.N.c 7.T.C 7.A.V 7.H.c	2.0 1.5 1.1 1.75 1.3 0.8	0			NA	- - - - t̪ y n d a ʔ
7839	1885	398	Jirel	WEEK	həpt̪a	Week:	550	h ə p t̪ a	3 7 1 1 7	AXMBZ	HEPTA	2	2.H.C 2.E.V 2.P.c 2.T.C 2.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	h ə p t̪ a
7840	1888	1419	Sherpa	WEEK	ɦapt̪a	Week:	550	ɦ a p t̪ a	3 7 1 1 7	AXMBZ	HAPTA	6	6.H.C 6.A.V 6.P.c 6.T.C 6.A.V	2.0 1.5 1.1 1.75 0.8	0			NA	ɦ a p t̪ a
