ID	DOCULECT	CONCEPT	VALUE	FORM	TOKENS	MORPHEMES	COGIDS	COGID	ALIGNMENT	NOTE
#@sorted_concepts=Body|Face|Breast|Belly|Elbow|Palm|Finger|Leg|Skin|Faeces|Village|House|Broom|Mortar|Pestle|Hammer|Knife|Thread|Cloth|Ring|Sun|Moon|Star|Rain|River|Cloud|Lightening|Wind|Sand|Mud|Leaf|Root|Thorn|Fruit|Banana|Wheat (husked)|Barley|Rice (husked)|Potato|Groundnut|Chilli|Turmeric|Onion|Tomato|Cabbage|Oil|Chicken|Egg|Cow|Milk|Horns|Monkey|Mosquito|Ant|Spider|Woman|Child|Father|Older brother|Older sister|Younger sister|Wife|Boy|Girl|Day|Night|Morning|Noon|Evening|Today|Tomorrow|Month|Good|Bad|Wet|Short|Hot|Right|Left|Near|Big|Small|Above|Below|White|Eight|Twenty|One Hundred|What|Where|How many|That|These|Those|Same|Different|Whole|Few|Many|All|To bite|To be hungry|To be thirsty|To sleep|To lie|To burn|To die|To fly|To walk|To run|To go|To come|To speak|To hear/listen|To look|He|She|We (inclusive)|You (plural)|They|Load|Hailstone|Intestine|Yard|To uproot|Oven|Heel|To plough|Bond|Beam (main wooden beam)|Rope used to tie animals|Bread|To measure|Plank|Hole|Lid (cover)|Ghost|Manure|Corpse|Pig|Stick|Sweat|To chew|To swallow|To throw
#@display=filedisplay
#@missing_marker=Ø
#@separator=	
#@gap_marker=-
#@formatter=COGID
#@root_formatter=COGIDS
#@note_formatter=NOTE
#@pattern_formatter=undefined
#@publish=undefined
#@_almcol=ALIGNMENT
#@filename=JML_withSagart.tsv
#@navbar=true
#@_morphology_mode=full
