ID	DOCULECT	CONCEPT	CONCEPTID	TRANSCRIPTION	SEGMENTS	COGID	GLOSS	script1	script2	pos	CONCEPTICON_ID	CONCEPTICON_GLOSS	SIMILARITY
1989	Gyalsumdo	LEARN	504	lopke			to learn	लोप्के	सिक्‍नु	v	504	LEARN	1
1990	Gyalsumdo	STUDY	1929	lopke			to study	लोप्के	पढ्नु	v	1929	STUDY	1
1991	Gyalsumdo			lopke			to make something be known	लोप्के	सिकाउनु	v		???	
1992	Gyalsumdo			loptʃataŋke			advice	लोप्च्याताङ्के	अर्ती उपदेश दिनु	n		???	
1993	Gyalsumdo	SCHOOL	673	lopṭa			school	लोप्टा	विद्यालय	n	673	SCHOOL	2
1994	Gyalsumdo	PUPIL (STUDENT)	753	lopṭuk			student	लोप्टुक्	विद्यार्थी	n	753	PUPIL (STUDENT)	2
1996	Gyalsumdo			ɬa			goddess, god	ल्हा	देवी, देवता [ल्हा]	n	1944	GOD	4
1997	Gyalsumdo			ɬa tʃhjøke			offer made gods and goddesses	ल्हा छ्यूके	देवी देवता मनाउने	n		???	
1998	Gyalsumdo			ɬakaŋ			prayer room, worship room	ल्हाकाङ्	पूजाकोठा	n		???	
1999	Gyalsumdo			ɬake			to twist, to weave	ल्हाके	बाट्नु	v	430	TWIST	3
2000	Gyalsumdo	WEDNESDAY	1694	ɬakpa			Wednesday	ल्हाक्पा	बुधबार	n.temp	1694	WEDNESDAY	2
2002	Gyalsumdo			ɬaptʃi			edge of a piece of cloth, hem	ल्हाप्च्यि	कपडाको टालो	n		???	
2003	Gyalsumdo			ɬapri			person who makes statues or pictures of idols to be displayed in a gompa	ल्हाप्रि	देवताको चित्र वा मूर्ति बनाउने मान्छे	n		???	
2004	Gyalsumdo			ɬapri			paintings in a monastery	ल्हाप्रि	गुम्बामा रङ लगाउने काम	n		???	
2005	Gyalsumdo	WIND	960	ɬaba			wind	ल्हाबा	हावा	n	960	WIND	2
2007	Gyalsumdo			ɬama			remaining	ल्हामा	बाँकी	adj		???	
2009	Gyalsumdo			ɬasiŋ			holy tree	ल्हासिङ्	पवित्र रूख	n		???	
2010	Gyalsumdo			ɬenṭe			ghost occuping a middle space between a living and dead state	ल्हेन्टे	बाँचेको र मरेको बिचको भुत	n		???	
2011	Gyalsumdo			ɬema			plaited or braided hair	ह्लेमा	चुल्ठो	n		???	
2012	Gyalsumdo			ɬema ghjapke			to patch, to mend	ल्हेम्पा घ्याप्के	टाल्नु	v	3074	FIX	4
2013	Gyalsumdo			ɬempa			piece of ragged or torn cloth	ल्हेम्पा	टालो	n		???	
2015	Gyalsumdo	SOUTH	1595	ɬ̣o			south	ल्हो	दक्षिण	n.loc	1595	SOUTH	2
2016	Gyalsumdo			ɬopa			southern	ल्होपा	दक्षिणी	adj.loc		???	
2018	Gyalsumdo			̀wa tʃhola			downward	वा छ्योला	तलपट्टि	adv.loc		???	
2019	Gyalsumdo			wakkə			to curse, to condemn	वाक्‍के	धिक्‍कार्नु	v	8	CURSE	3
2020	Gyalsumdo			wakkə gjapke			to feel irritated	वाक्‍क ग्याप्के	दिक्दार	v		???	
2023	Gyalsumdo	SHINE	708	̀we khaŋke			to shine	वे खाङ्के	किरण चम्किनु, भरिनु, छरिनु	v	708	SHINE	1
2024	Gyalsumdo	SHINE	708	̀we gjapke			to shine	वे ग्याप्के	टल्कनु	v	708	SHINE	1
2025	Gyalsumdo	DEAF	996	wentʃaŋ			deaf	वेन्च्याङ्	बहिरो	adj	996	DEAF	2
2026	Gyalsumdo			sa køke			to dig in mud	सा कूके	माटो खन्‍नु	v		???	
2027	Gyalsumdo	EARN	733	sake			to earn	साके	कमाउनु	v	733	EARN	1
2028	Gyalsumdo			sakhim			house made of mud	साखिम्	माटोको घर	n		???	
2029	Gyalsumdo	EARTHQUAKE	6	saŋkul			earthquake	साङ्कुल्	भुकम्प	n	6	EARTHQUAKE	2
2030	Gyalsumdo	HEAVEN	1565	saŋke			heaven	साङ्के	स्वर्ग	n	1565	HEAVEN	2
2031	Gyalsumdo	TOILET	219	saŋdzu			toilet	साङ्जु	चर्पी	n	219	TOILET	2
2032	Gyalsumdo	NEXT YEAR	515	saŋpø			next year	साङ्पू	अर्को वर्ष	adv	515	NEXT YEAR	2
2033	Gyalsumdo			sadoŋ doŋ			ditch (lit a hole in the soil)	सादोङ् दोङ्	खाडल, खाल्टो	n	2002	DITCH	4
2034	Gyalsumdo			sanum			kerosene	सानुम्	मट्टितेल	n		???	
2035	Gyalsumdo	BORDER	2546	santsam			border	सान्चाम्	सिमाना	n	2546	BORDER	2
2036	Gyalsumdo	MAP	2625	sapṭa			map	साप्टा	नक्सा	n	2625	MAP	2
2037	Gyalsumdo			sapru ghjapke			to dance (traditional)	साप्रु घ्याप्के	नाच्नु	v	1879	DANCE	3
2038	Gyalsumdo			saprughjaptsuke			to make something dance	साप्रु घ्याप्चुके	नाच्न लगाउनु	v		???	
2039	Gyalsumdo	SEED	714	saben			seed	साबेन्	बिउ	n	714	SEED	2
2041	Gyalsumdo			samkjaŋ			new, newest	साम्क्याङ्	सबै भन्दा नयाँ	adj	1231	NEW	4
2042	Gyalsumdo			samtʃen			animals	साम्च्ये	जनावर	n	619	ANIMAL	4
2043	Gyalsumdo	BRIDGE	1011	sampa			bridge	साम्पा	पुल	n	1011	BRIDGE	2
2044	Gyalsumdo	NEW	1231	sampa			new	साम्पा	नयाँ	adj	1231	NEW	2
2045	Gyalsumdo			sarki			cobbler	सार्कि	सार्की	n	875	SHOEMAKER	4
2046	Gyalsumdo			salo ghjapke			to dig or root-up something with snout (as a pig does)	सालो घ्याप्के	सँगुरले माटो उक्‍काउने	v	1418	DIG	3
2047	Gyalsumdo			sawa tapke			to sit for praying	सावा ताप्के	प्रार्थना गरेर बस्‍नु	v		???	
2048	Gyalsumdo	FINISH	1766	sike			to finish	सिके	सक्‍नु	v	1766	FINISH	1
2049	Gyalsumdo	DIE	1494	sike			to die	सिके	मर्नु	v	1494	DIE	1
2050	Gyalsumdo			siŋki ʃiŋ			kind of herbal medicinal plant	सिङ्कि शिङ्	सिलिङगे (एक प्रकारको जडीबुटी)	n		???	
2051	Gyalsumdo			sipu			fourth	सिपु	चौथो	num.ord		???	
2052	Gyalsumdo			simpu			witch that is dead	सिम्पु	बोक्सी (मरेको)	n		???	
2053	Gyalsumdo			sʏtʃa			Tibetan-style tea	सीच्या	मथेको चिया	n		???	
2054	Gyalsumdo			sui lu			welcome song	सुइ लु	स्वागत गीत	n		???	
2055	Gyalsumdo			suisə			Tibetan	सुइस	दही मथ्ने भाँडो	n.prop		???	
2056	Gyalsumdo			sukṭhi			throne, royal seat	सुक्ठि	गद्दी	n		???	
2057	Gyalsumdo	MOUTH	674	suŋ			mouth	सुङ्	मुख (आदर)	n.hon	674	MOUTH	2
2058	Gyalsumdo			suŋke			voice (sound) of a lama	सुङ्‍के	लामाको आवाज	n		???	
2059	Gyalsumdo	THREE	492	sum			three	सुम्	तीन	num	492	THREE	2
2060	Gyalsumdo			sumar			melted ghee	सुमार्	भैंसीको पगालेको घिउ	n		???	
2061	Gyalsumdo			sumḍuk			U-shaped part made in the middle part of a coral ornament	सुम्डुक्	[मुगाको डल्लाको बिचमा राखेको यु (ju) आकारको भाग । सबैलाई सुम्डुक् भनिन्छ।]	n		???	
2062	Gyalsumdo			sumna			a fork in a road, a division in a road	सुम्‍ना	[दोबाटो]	n		???	
2063	Gyalsumdo	THIRD	1859	sumpa			third	सुम्पा	तृतीय	num.ord	1859	THIRD	2
2064	Gyalsumdo	TOBACCO	974	surti			tobacco	सुर्ति	सुर्ती	n	974	TOBACCO	2
2065	Gyalsumdo			søke			to feed, to nourish	सूके	पाल्नु	v	739	FEED	3
2066	Gyalsumdo			søpṭuk			adopted son	सूप्टुक्	धर्म पुत्र	n. kin		???	
2067	Gyalsumdo			sømbu			witch that is living	सूम्बु	जिउँदो बोक्सि	n		???	
2068	Gyalsumdo	EAT	1336	seke			to eat	सेके	खानु	v	1336	EAT	1
2069	Gyalsumdo	KNOW (SOMETHING)	1410	seke			to know	सेके	जान्‍नु	v	1410	KNOW (SOMETHING)	1
2070	Gyalsumdo			seke			to kill something	सेके	मार्नु	v		???	
2071	Gyalsumdo			setʃe			food, general foodstuff	सेचे	खानेकुरा	n	256	FOOD	4
2072	Gyalsumdo			sen			leaf of a pine tree	सेन्	सल्लाको पात	n		???	
2073	Gyalsumdo			sena			miser	सेना	कन्जुस	n		???	
2074	Gyalsumdo	NEWS	2964	senke			news	सेन्के	खबर	n	2964	NEWS	2
2076	Gyalsumdo			sem kipu			contentment (lit 'mind happy')	सेम् किपु	मन आनन्द	n		???	
2077	Gyalsumdo			sem kjoke			to be hopeless, to be disappointed	सेम्क्योके	निरास हुनु, उदास हुनु	v		???	
2078	Gyalsumdo			sem neke			to be sad	सेम्‍नेके	दुखी हुनु	v	699	SAD	4
2079	Gyalsumdo	THINK	2271	sem lotaŋ			to think	सेम्लोताङ्	विचार गर्नु, सोच्नु	v	2271	THINK	1
2080	Gyalsumdo	LIKE	1117	sem ʃorke			to like	सेम्शोर्के	मन पराउनु	v	1117	LIKE	1
2081	Gyalsumdo			sem hitʃhe			self confidence	सेम हिछे	आत्मविस्वास	n		???	
2082	Gyalsumdo	LIKE	1117	sempa theke			to like	सेम्पा थेके	मन पराउनु	v	1117	LIKE	1
2083	Gyalsumdo			sempaṭhuke			to have ill will; to dispute	सेम्पाथुके	मन मुटाउ हुनु	v		???	
2084	Gyalsumdo	IDEA	1609	semlo			idea	सेम्लो	विचार	n	1609	IDEA	2
2085	Gyalsumdo			semlo taŋke			imagination	सेम्लो ताङ्के	कल्पना गर्नु	n		???	
2086	Gyalsumdo			semʃu			determination	सेम्शु	सङ्कल्प	n		???	
2087	Gyalsumdo	GOLD	1369	ser			gold	सेर्	सुन	n	1369	GOLD	2
2088	Gyalsumdo			sera			hailstone	सेरा	असिना	n		???	
2089	Gyalsumdo	BROWN	2409	serthaŋ			brown	सेर्थाङ्	खैरो, अलि अलि पहेँलो	col	2409	BROWN	2
2090	Gyalsumdo			serthiŋe			yellow, bright yellow	सेर्थिङे	पहेलै	col	1424	YELLOW	4
2091	Gyalsumdo	YELLOW	1424	serbu			yellow	सेर्बु	पहेँलो	col	1424	YELLOW	2
2092	Gyalsumdo	FINGERNAIL	1258	sermu			fingernail	सेर्मु	नङ	n	1258	FINGERNAIL	2
2093	Gyalsumdo			serhaŋ			light yellow	सेर्हाङ्	हल्का पहेँलो	col		???	
2094	Gyalsumdo	TOOTH	1380	so			teeth	सो	दाँत	n	1380	TOOTH	2
2095	Gyalsumdo	SAW	1948	sokli			saw	सोक्लि	आरा	n	1948	SAW	2
2096	Gyalsumdo			soti			luck	सोति	भाग्य	n	720	GOOD LUCK	4
2097	Gyalsumdo			soti tʃhimpu			lucky, fortunate	सोदि छिम्पु	भाग्यमानी	adj		???	
2098	Gyalsumdo			soti meke			unlucky, unfortunate	सोदिमेके	अभागी	adj		???	
2099	Gyalsumdo	PINCH	378	sondo ghjapke			to pinch	सोन्दो घ्याप्के	चिमोट्नु	v	378	PINCH	1
2100	Gyalsumdo			sortsuke			to defeat someone	सोर्चुके	हराउनु	v		???	
2102	Gyalsumdo	RICE	926	sol			rice	सोल्	भात (आदर)	n.hon	926	RICE	2
2103	Gyalsumdo			sol tsa			grass of ground	सोल् च्य	भुईंको घाँस	n		???	
2104	Gyalsumdo	COAL	2658	solo			coal	सोलो	कोइला	n	2658	COAL	2
2105	Gyalsumdo	EAT	1336	solke			to eat	सोल्के	खानु (आदर)	v.hon	1336	EAT	1
2106	Gyalsumdo	EGG	744	solkoŋ			egg	सोल्कोङ्	अण्डा (आदर)	n.hon	744	EGG	2
2107	Gyalsumdo	LIQUOR	842	solkjap			liquor	सोल्क्याप्	रक्सी (आदर)	n.hon	842	LIQUOR	2
2108	Gyalsumdo	SPOON	1378	solkhim			spoon	सोल्खिम्	चम्चा (आदर)	n.hon	1378	SPOON	2
2109	Gyalsumdo	LIQUOR	842	soltʃhaŋ			liquor	सोल्छाङ्	जाँड (आदर)	n.hon	842	LIQUOR	2
2110	Gyalsumdo	TEA	1373	soldzja			tea	सोल्ज्या	चिया (आदर)	n.hon	1373	TEA	2
2111	Gyalsumdo	VEGETABLES	924	solpa			vegetable	सोल्पा	तरकारी (आदर)	n.hon	924	VEGETABLES	2
2112	Gyalsumdo			solmar			ghee	सोल्मार्	[घिउ (आदर)	n.hon		???	
2113	Gyalsumdo	MEDICINE	1372	solmen			medicine		औषधी (मान गर्दा)	n.hon	1372	MEDICINE	2
2115	Gyalsumdo			swa			unit of measurement (Pathi in Nepali)	स्वा	पाथी	n		???	
2116	Gyalsumdo			swã			hissing sound of a snake	स्वाँ	स्वाँ	n		???	
2117	Gyalsumdo			swaṭṭə			something happening suddenly, a sudden occurrence	स्वाट्ट	स्वाट्ट [स्वाट्ट]	n		???	
2118	Gyalsumdo			shaŋduŋ			musical instrument like a flute	स्हाङ्मा	लामाले गुम्बामा बजाउने मुरलि भन्दा लामो बाजा	n		???	
2120	Gyalsumdo	PLANT STEM	2628	shampa			stem	स्हाम्पा	फेद	n	2628	PLANT STEM	2
2121	Gyalsumdo			shala			smearing, plastering	स्हाला	[लिप्‍ने काम]	n		???	
2122	Gyalsumdo			shalma tʃhame			everyday	स्हाल्मा छ्यामे	प्रत्येक दिन	n.temp		???	
2123	Gyalsumdo			shi			invaluable gem with three eyes	स्हि	[एक आँखा, तिन आँखा भएको ढुङगा जस्तोमा आँखा जस्तो भएको बहुमूल्य गहना	n		???	
2124	Gyalsumdo	LEOPARD	1139	shik			leopard	स्हिक्	चितुवा	n	1139	LEOPARD	2
2125	Gyalsumdo			shikor			garland of Shi gem	स्हिकोर्	शि को माला	n		???	
2126	Gyalsumdo	SWEET	717	shimpu			sweet	स्हिम्पु	मिठो	adj	717	SWEET	2
2127	Gyalsumdo			shirŋi			before three days	स्हिर्ङि	तिन दिन अगाडि	adv.temp		???	
2128	Gyalsumdo	THREE TIMES	417	shilo			three times	स्हिलो	तिन गुणा	num	417	THREE TIMES	2
2129	Gyalsumdo			shuke			to poke	स्हुके	घोच्नु	v		???	
2131	Gyalsumdo	BODY	1480	shubu			body	स्हुबु	शरीर	n	1480	BODY	2
2132	Gyalsumdo			shumke			to bear, to catch	स्हुम्के	थाम्‍नु, समात्‍नु	v	1195	GIVE BIRTH	3
2133	Gyalsumdo	POT	1462	shumpu			pot	स्हुम्पु	[भाँडा]	n	1462	POT	2
2134	Gyalsumdo			shep			container for storing grains	स्हेप्	भकारी	n		???	
2135	Gyalsumdo			shepto			crest	स्हेप्‍तो	सिउर	n		???	
2136	Gyalsumdo			shoŋkoŋ			porridge	स्होकोङ्	ढिँडो	n		???	
2137	Gyalsumdo			shotaŋ			place where whey is churned	स्होताङ्	दही मथ्ने ठाउँ	n		???	
2138	Gyalsumdo			shompa			traditional style of boot	स्होम्पा	दोजा (घुँडासम्म आउने जुत्ता)	n		???	
2139	Gyalsumdo			shompa naktop			clothing worn by men	स्होम्पा नाक्तोप्	लोग्‍ने मान्छेले लगाउने लुगा	n		???	
2140	Gyalsumdo	SICKLE	341	shora			sickle	स्होरा	हँसिया	n	341	SICKLE	2
2142	Gyalsumdo	ANSWER	1275	ʃa			answer	शा	जवाफ	n	1275	ANSWER	2
