# Wordlist

# DATA
ID	DOCULECT	CONCEPT	IPA	COUNTERPART	SOURCE	TOKENS	COGID	OLDCOG	SEGMENTS
45205	Bola	SHY	xaʔ	shy, be / bashful	OLD	x a ʔ	2478	2478	x a ʔ
43225	Byangsi	SHY	hrmo	be ashamed of	OLD	h r m o	2478	2478	h r m o
25218	Lisu	SHY	ɕuɑto	shy, be / bashful	OLD	ɕ u ɑ t o	2478	2478	ɕ uɑ t o
27268	Jingpho	SHY	kăjaʔ	shy, be / bashful	OLD	k ă j a ʔ	2479	2479	k ă j a ʔ
27356	Motuo_Menba	SHY	ŋinaŋu	shy, be / bashful	OLD	ŋ i n a ŋ u	4321	4321	ŋ i n a ŋ u
28253	rGyalrong_Maerkang	SHY	kɑnɑsrɑk	shy, be / bashful	OLD	k ɑ n ɑ s r ɑ k	2478	2478	k ɑ n ɑ s r ɑ k
28638	Tibetan_Lhasa	SHY	ŋoa	shy, be / bashful	OLD	ŋ o a	5877	5877	ŋ oa
29605	Daofu	SHY	məkaɛ	shy, be / bashful	OLD	m ə k a ɛ	2477	2477	m ə k aɛ
32050	Zhaba_Daofu_County	SHY	ʌȵimu	shy, be / bashful	OLD	ʌ ȵ i m u	4712	4712	ʌ ȵ i m u
33424	Dulong	SHY	ɕɯɹɑʔ	shy, be / bashful	OLD	ɕ ɯ ɹ ɑ ʔ	2478	2478	ɕ ɯ ɹ ɑ ʔ
34029	Bokar	SHY	ɦenȵiŋ	shy, be / bashful	OLD	ɦ e n ȵ i ŋ	2476	2476	ɦ e n ȵ i ŋ
34997	Tibetan_Alike	SHY	ŋoæ	shy, be / bashful	OLD	ŋ o æ	5877	5877	ŋ oæ
35106	Tibetan_Batang	SHY	ŋua	shy, be / bashful	OLD	ŋ u a	5877	5877	ŋ ua
35454	Tibetan_Xiahe	SHY	ŋoa	shy, be / bashful	OLD	ŋ o a	5877	5877	ŋ oa
41106	Old_Burmese	SHY	ak		OLD	a k	2478	2478	a k
41518	Limbu	SHY	nnt		OLD	n n t	4910	4910	nn t
41519	Khaling	SHY	aksi		OLD	a k s i	4911	4911	a k s i
41731	Wobzi_Khroskyabs	SHY	mbm		OLD	m b m	5096	5096	m b m
41994	Chepang	SHY	ras	shy, embarrassed, ashamed	OLD	r a s	5229	5229	r a s
42445	Thulung	SHY	krɵm		OLD	k r ɵ m	5598	5598	k r ɵ m
#
42829	Hakha_Chin	SICKLE	fh	sickle (n.)	OLD	f h	5989	5989	f h
43119	Bunan	SICKLE	ataram	sickle	OLD	a t a r a m	6175	6175	a t a r a m
43309	Byangsi	SICKLE	aan	sickle	OLD	a a n	6505	6505	aa n
43535	Rongpo	SICKLE	səd	sickle	OLD	s ə d	6504	6504	s ə d
43759	Kulung	SICKLE	belɔ	sickle (n.)	OLD	b e l ɔ	3301	3301	b e l ɔ
44029	Bantawa	SICKLE	kombi	sickle; grass-cutting knive (used by women)	OLD	k o m b i	6619	6619	k o m b i
45007	Lashi	SICKLE	ʃmŋṵi	sickle	OLD	ʃ m ŋ ṵ i	8475	8475	ʃ m ŋ ṵ i
45058	Xiandao	SICKLE	ʐɯtmɔ	sickle	OLD	ʐ ɯ t m ɔ	8500	8500	ʐ ɯ t m ɔ
45171	Achang_Longchuan	SICKLE	ʐitmɔʔ	sickle	OLD	ʐ i t m ɔ ʔ	8500	8500	ʐ i t m ɔ ʔ
45216	Maru	SICKLE	ʃŋ	sickle	OLD	ʃ ŋ	8475	8475	ʃ ŋ
45290	Rangoon	SICKLE	tsĩ	sickle	OLD	t s ĩ	8585	8585	t s ĩ
45418	Atsi	SICKLE	jeŋoi	sickle	OLD	j e ŋ o i	8622	8622	j e ŋ oi
45654	Bola	SICKLE	ʃŋ	sickle	OLD	ʃ ŋ	8475	8475	ʃ ŋ
48499	Mikir	SICKLE	nokeraso		OLD	n o k e r a s o	0	0	n o k e r a s o
25881	Bokar	SICKLE	ɕorə	sickle	OLD	ɕ o r ə	3296	3296	ɕ o r ə
26283	Motuo_Menba	SICKLE	sora	sickle	OLD	s o r a	3290	3290	s o r a
26752	Jingpho	SICKLE	nʃau	sickle	OLD	n ʃ a u	3300	3300	n ʃ au
27801	rGyalrong_Maerkang	SICKLE	təntwɑ	sickle	OLD	t ə n t w ɑ	3299	3299	t ə n t w ɑ
28069	Tibetan_Lhasa	SICKLE	sra	sickle	OLD	s r a	3290	3290	s r a
29026	Daofu	SICKLE	are	sickle	OLD	a r e	3297	3297	a r e
29027	Daofu	SICKLE	aren	sickle	OLD	a r e n	3297	3297	a r e n
29724	Tibetan_Batang	SICKLE	sura	sickle	OLD	s u r a	3290	3290	s u r a
30125	Yidu	SICKLE	ɑwɑ	sickle	OLD	ɑ w ɑ	3295	3295	ɑ w ɑ
30551	Dulong	SICKLE	ɑguiʔ	sickle	OLD	ɑ g u i ʔ	3298	3298	ɑ g ui ʔ
31558	Zhaba_Daofu_County	SICKLE	oli	sickle	OLD	o l i	4828	4828	o l i
31625	Darang_Taraon	SICKLE	ɑwɑ	sickle	OLD	ɑ w ɑ	3295	3295	ɑ w ɑ
32318	Tibetan_Xiahe	SICKLE	sora	sickle	OLD	s o r a	3290	3290	s o r a
33436	Lisu	SICKLE	moo	sickle	OLD	m o o	0	0	m oo
34481	Tibetan_Alike	SICKLE	soræ	sickle	OLD	s o r æ	3290	3290	s o r æ
35835	Japhug	SICKLE	tɯɲcɣa	sickle	OLD	t ɯ ɲ c ɣ a	3299	3299	t ɯ ɲ c ɣ a
48169	Tangut	SICKLE	ji		OLD	j i	0	0	j i
40517	Khaling	SICKLE	blʌ		OLD	b l ʌ	3301	3301	b l ʌ
40518	Limbu	SICKLE	waet		OLD	w a e t	3301	3301	w ae t
40974	Old_Chinese	SICKLE	rem		OLD	r e m	3293	3293	r e m
41732	Wobzi_Khroskyabs	SICKLE	rjæz		OLD	r j æ z	5126	5126	r j æ z
41995	Chepang	SICKLE	rama	sickle	OLD	r a m a	5282	5282	r a m a
42251	Garo	SICKLE	kati	sickle (n)	OLD	k a t i	5493	5493	k a t i
42365	Old_Tibetan	SICKLE	zorba		OLD	z o r b a	3290	3290	z o r b a
42533	Thulung	SICKLE	bʌn		OLD	b ʌ n	3301	3301	b ʌ n
#
42830	Hakha_Chin	SING	ssak	sing (v.)	OLD	s s a k	61	61	ss a k
42907	Old_Tibetan	SING	glulen		OLD	g l u l e n	2497	2497	g l u l e n
43034	Bunan	SING	lalair	sing	OLD	l a l a i r	230	230	l a l ai r
43372	Byangsi	SING	tocmo	sing	OLD	t o c m o	2757	2757	t o c m o
43605	Rongpo	SING	əsləg	sing a song	OLD	ə s l ə g	3131	3131	ə s l ə g
44030	Bantawa	SING	lu	to speak, to sing, to perform	OLD	l u	842	842	l u
44728	Rangoon	SING	o		OLD	o	3260	3260	o
45593	Achang_Longchuan	SING	siaŋɕiaŋ	sing	OLD	s i a ŋ ɕ i a ŋ	1337	1337	s ia ŋ ɕ ia ŋ
45594	Atsi	SING	o	sing	OLD	o	1338	1338	o
45595	Bola	SING	ɔ	sing	OLD	ɔ	1338	1338	ɔ
45597	Maru	SING	u	sing	OLD	u	1338	1338	u
45598	Xiandao	SING	çaŋçaŋ	sing	OLD	ç a ŋ ç a ŋ	1337	1337	ç a ŋ ç a ŋ
46148	Lushai	SING	sa	sing	OLD	s a	61	61	s a
46149	Lushai	SING	zai	sing	OLD	z a i	3085	3085	z ai
47418	Beijing	SING	ɑŋ		OLD	ɑ ŋ	1971	1971	ɑ ŋ
47421	Longgang	SING	ɔŋ		OLD	ɔ ŋ	1971	1971	ɔ ŋ
47423	Xingning	SING	ɔŋ		OLD	ɔ ŋ	1971	1971	ɔ ŋ
47424	Chaozhou	SING	i		OLD	i	1971	1971	i
47425	Jieyang	SING	i		OLD	i	1971	1971	i
48039	Tangut	SING	kji		OLD	k j i	4172	4172	k j i
48355	Mikir	SING	lún		OLD	l ú n	10445	10445	l ú n
48632	Rabha	SING	aruŋ	sing	OLD	a r u ŋ	3426	3426	a r u ŋ
18976	Old_Tibetan	SING	gʑasgtoŋ		OLD	g ʑ a s g t o ŋ	3053	3053	g ʑ a s g t o ŋ
43827	Kulung	SING	kama	make noise, shout, squeal (pig, goat), sing (of a bird), rumble (of one's belly) (vi-7 [1: kɔi- 2: kɔ- 3: kai- 4: ka-])	OLD	k a m a	728	728	k a m a
19005	Japhug	SING	nɯrɤɣo		OLD	n ɯ r ɤ ɣ o	3058	3058	n ɯ r ɤ ɣ o
25064	Lisu	SING	guɑ	sing	OLD	g u ɑ	2514	2514	g uɑ
27138	Jingpho	SING	măon	sing	OLD	m ă o n	3278	3278	m ă o n
27275	Motuo_Menba	SING	aŋ	sing	OLD	a ŋ	3204	3204	a ŋ
28128	rGyalrong_Maerkang	SING	bʒəkɑpɑ	sing	OLD	b ʒ ə k ɑ p ɑ	3254	3254	b ʒ ə k ɑ p ɑ
28538	Tibetan_Lhasa	SING	ɕɛtaŋ	sing	OLD	ɕ ɛ t a ŋ	3053	3053	ɕ ɛ t a ŋ
29465	Daofu	SING	ʁləvə	sing	OLD	ʁ l ə v ə	2497	2497	ʁ l ə v ə
46147	Lushai	SING	âm	sing	OLD	â m	1972	1972	â m
45596	Lashi	SING	n	sing	OLD	n	3554	3554	n
31934	Zhaba_Daofu_County	SING	ako	sing	OLD	a k o	2331	2331	a k o
31963	Darang_Taraon	SING	tɑɕiŋ	sing	OLD	t ɑ ɕ i ŋ	2339	2339	t ɑ ɕ i ŋ
32676	Tibetan_Xiahe	SING	len	sing	OLD	l e n	2497	2497	l e n
32742	Dulong	SING	wɑ	sing	OLD	w ɑ	2514	2514	w ɑ
33923	Bokar	SING	taŋ	sing	OLD	t a ŋ	2775	2775	t a ŋ
33924	Bokar	SING	ben	sing	OLD	b e n	2776	2776	b e n
34309	Tibetan_Batang	SING	eĩ	sing	OLD	e ĩ	2856	2856	eĩ
34856	Tibetan_Alike	SING	len	sing	OLD	l e n	2497	2497	l e n
35121	Yidu	SING	ɑɕeŋ	sing	OLD	ɑ ɕ e ŋ	2997	2997	ɑ ɕ e ŋ
47419	Guangzhou	SING	œŋ		OLD	œ ŋ	1971	1971	œ ŋ
40415	Khaling	SING	llmʉ		OLD	l l m ʉ	3312	3312	ll m ʉ
40416	Limbu	SING	lor		OLD	l o r	3312	3312	l o r
40975	Old_Chinese	SING	aj		OLD	a j	3666	3666	a j
41257	Old_Burmese	SING	w		OLD	w	3260	3260	w
41733	Wobzi_Khroskyabs	SING	ɑŋkóvî		OLD	ɑ ŋ k ó v î	3774	3774	ɑ ŋ k ó v î
41996	Chepang	SING	me	sing	OLD	m e	3881	3881	m e
42252	Garo	SING	riŋʔa	sing (n)	OLD	r i ŋ ʔ a	3426	3426	r i ŋ ʔ a
42603	Thulung	SING	kamso		OLD	k a m s o	4107	4107	k a m s o
#
42831	Hakha_Chin	SIX	paruk	six (num.)	OLD	p a r u k	306	306	p a r u k
43137	Bunan	SIX	truj	six	OLD	t r u j	306	306	t r u j
43226	Byangsi	SIX	ugu	six	OLD	u g u	306	306	u g u
43449	Rongpo	SIX	ɛ	six	OLD	ɛ	493	493	ɛ
43674	Kulung	SIX	tuki	six. (num.)	OLD	t u k i	306	306	t u k i
44031	Bantawa	SIX	sekka		OLD	s e k k a	843	843	s e kk a
44718	Rangoon	SIX	ɑuʔ		OLD	ɑ u ʔ	306	306	ɑu ʔ
45600	Achang_Longchuan	SIX	xʐoʔ	six num	OLD	x ʐ o ʔ	306	306	x ʐ o ʔ
45602	Bola	SIX	jauʔ	six num	OLD	j a u ʔ	306	306	j au ʔ
45604	Lashi	SIX	juk	six num	OLD	j u k	306	306	j u k
45605	Maru	SIX	jauk	six num	OLD	j a u k	306	306	j au k
45606	Xiandao	SIX	uʔ	six num	OLD	u ʔ	306	306	u ʔ
45746	Bahing	SIX	ruka	six (num)	OLD	r u k a	306	306	r u k a
46487	Beijing	SIX	liou		OLD	l i o u	306	306	l iou
46488	Guangzhou	SIX	lʊk		OLD	l ʊ k	306	306	l ʊ k
46489	Chaozhou	SIX	lak		OLD	l a k	306	306	l a k
46490	Longgang	SIX	lʊk		OLD	l ʊ k	306	306	l ʊ k
46491	Jieyang	SIX	lak		OLD	l a k	306	306	l a k
46492	Xingning	SIX	liuʔ		OLD	l i u ʔ	306	306	l iu ʔ
47597	Ukhrul	SIX	aruk	six	OLD	a r u k	306	306	a r u k
48098	Tangut	SIX	jiw		OLD	j i w	306	306	j i w
48423	Mikir	SIX	rōk		OLD	r ō k	306	306	r ō k
19082	Old_Tibetan	SIX	drug		OLD	d r u g	306	306	d r u g
19111	Japhug	SIX	kɯɤɣ		OLD	k ɯ ɤ ɣ	306	306	k ɯɤ ɣ
26020	Yidu	SIX	tɑhɹo	six	OLD	t ɑ h ɹ o	306	306	t ɑ h ɹ o
26862	Jingpho	SIX	kʒʔ	six	OLD	k ʒ ʔ	306	306	k ʒ ʔ
45601	Atsi	SIX	juʔ	six num	OLD	j u ʔ	306	306	j u ʔ
27032	Motuo_Menba	SIX	uŋ	six	OLD	u ŋ	1744	1744	u ŋ
28212	Tibetan_Lhasa	SIX	u	six	OLD	u	306	306	u
29153	Daofu	SIX	xo	six	OLD	x o	306	306	x o
29856	Tibetan_Batang	SIX	uʔ	six	OLD	u ʔ	306	306	u ʔ
30549	Tibetan_Alike	SIX	uk	six	OLD	u k	306	306	u k
31645	Zhaba_Daofu_County	SIX	o	six	OLD	o	306	306	o
31728	Darang_Taraon	SIX	tɑxɹo	six	OLD	t ɑ x ɹ o	306	306	t ɑ x ɹ o
32071	rGyalrong_Maerkang	SIX	kəok	six	OLD	k ə o k	306	306	k əo k
32448	Tibetan_Xiahe	SIX	əχ	six	OLD	ə χ	306	306	ə χ
33630	Bokar	SIX	akɯ	six	OLD	a k ɯ	306	306	a k ɯ
35475	Dulong	SIX	kɹuʔ	six	OLD	k ɹ u ʔ	306	306	k ɹ u ʔ
40976	Old_Chinese	SIX	kruk		OLD	k r u k	306	306	k r u k
41107	Old_Burmese	SIX	rk		OLD	r k	306	306	r k
41734	Wobzi_Khroskyabs	SIX	fú		OLD	f ú	306	306	f ú
42253	Garo	SIX	dok	six (num)	OLD	d o k	306	306	d o k
42446	Thulung	SIX	r		OLD	r	306	306	r
#
42932	Bunan	SKIN	bai	skin	OLD	b a i	408	408	b ai
43310	Byangsi	SKIN	bɛ	skin	OLD	b ɛ	408	408	b ɛ
43536	Rongpo	SKIN	m	skin	OLD	m	1952	1952	m
43537	Rongpo	SKIN	lotɔ	skin	OLD	l o t ɔ	545	545	l o t ɔ
43760	Kulung	SKIN	sɔkɔwar	skin (n.)	OLD	s ɔ k ɔ w a r	689	689	s ɔ k ɔ w a r
44032	Bantawa	SKIN	hokwa	skin	OLD	h o k w a	689	689	h o k w a
44879	Bola	SKIN	ʃăkuʔ	skin	OLD	ʃ ă k u ʔ	689	689	ʃ ă k u ʔ
44952	Achang_Longchuan	SKIN	aʐɿ	skin	OLD	a ʐ ɿ	1163	1163	a ʐ ɿ
45001	Maru	SKIN	ʃjam	skin	OLD	ʃ j a m	1187	1187	ʃ j a m
45020	Rangoon	SKIN	ɑɑɑje	skin	OLD	ɑ ɑ ɑ j e	1163	1163	ɑɑɑ j e
45083	Atsi	SKIN	ʃŏkṵʔ	skin	OLD	ʃ ŏ k ṵ ʔ	689	689	ʃ ŏ k ṵ ʔ
45173	Lashi	SKIN	ʃŏkṵk	skin	OLD	ʃ ŏ k ṵ k	689	689	ʃ ŏ k ṵ k
45369	Xiandao	SKIN	aʐɿ	skin	OLD	a ʐ ɿ	1163	1163	a ʐ ɿ
45821	Bahing	SKIN	kokte	skin, bark (n)	OLD	k o k t e	689	689	k o k t e
46062	Lushai	SKIN	vun	skin	OLD	v u n	130	130	v u n
47010	Beijing	SKIN	i		OLD	i	3147	3147	i
47011	Guangzhou	SKIN	eifu		OLD	e i f u	3147	3147	ei f u
47012	Chaozhou	SKIN	uɛ		OLD	u ɛ	3147	3147	uɛ
47013	Longgang	SKIN	ifu		OLD	i f u	3147	3147	i f u
47014	Jieyang	SKIN	uɛ		OLD	u ɛ	3147	3147	uɛ
47015	Xingning	SKIN	ifu		OLD	i f u	3147	3147	i f u
47669	Ukhrul	SKIN	ʔasa	skin (human); meat	OLD	ʔ a s a	1163	1163	ʔ a s a
47877	Hayu	SKIN	kuko	skin, bark, husk, peel (n)	OLD	k u k o	689	689	k u k o
48382	Mikir	SKIN	rè		OLD	r è	10447	10447	r è
48550	Rabha	SKIN	orap	skin	OLD	o r a p	10448	10448	o r a p
19135	Old_Tibetan	SKIN	lpags	skin	OLD	l p a g s	2885	2885	l p a g s
19148	Khaling	SKIN	sʌkʌ	skin	OLD	s ʌ k ʌ	689	689	s ʌ k ʌ
19149	Limbu	SKIN	horik	skin	OLD	h o r i k	3076	3076	h o r i k
19164	Japhug	SKIN	tɯi	skin	OLD	t ɯ i	2473	2473	t ɯi
19168	Tangut	SKIN	jɨ	skin	OLD	j ɨ	2473	2473	j ɨ
32259	Dulong	SKIN	pɯn	skin	OLD	p ɯ n	130	130	p ɯ n
26569	Motuo_Menba	SKIN	moŋnaŋ	skin	OLD	m o ŋ n a ŋ	164	164	m o ŋ n a ŋ
27410	rGyalrong_Maerkang	SKIN	təni	skin	OLD	t ə n i	2473	2473	t ə n i
28642	Daofu	SKIN	ia	skin	OLD	i a	2473	2473	ia
46063	Lushai	SKIN	pil	skin	OLD	p i l	29734	29734	p i l
29887	Tibetan_Batang	SKIN	apɑ	skin	OLD	a p ɑ	1965	1965	a p ɑ
31198	Zhaba_Daofu_County	SKIN	ʌa	skin	OLD	ʌ a	2473	2473	ʌa
31329	Darang_Taraon	SKIN	ko	skin	OLD	k o	689	689	k o
33109	Lisu	SKIN	koi	skin	OLD	k o i	689	689	k oi
33161	Bokar	SKIN	apin	skin	OLD	a p i n	130	130	a p i n
33379	Tibetan_Lhasa	SKIN	pakpa	skin	OLD	p a k p a	2885	2885	p a k p a
34183	Jingpho	SKIN	jiʔ	skin	OLD	j i ʔ	3147	3147	j i ʔ
34433	Yidu	SKIN	kopɹɑ	skin	OLD	k o p ɹ ɑ	2885	2885	k o p ɹ ɑ
34961	Tibetan_Xiahe	SKIN	həmo	skin	OLD	h ə m o	1965	1965	h ə m o
40977	Old_Chinese	SKIN	mpaj		OLD	m p a j	3147	3147	m p a j
40978	Old_Chinese	SKIN	pra		OLD	p r a	2885	2885	p r a
41195	Old_Burmese	SKIN	arij		OLD	a r i j	1163	1163	a r i j
41735	Wobzi_Khroskyabs	SKIN	ə		OLD	ə	2473	2473	ə
41998	Chepang	SKIN	pun	skin, bark, outer covering (natural)	OLD	p u n	130	130	p u n
42254	Garo	SKIN	bigil	leather; skin (n)	OLD	b i g i l	10153	10153	b i g i l
42534	Thulung	SKIN	kokte		OLD	k o k t e	689	689	k o k t e
#
42833	Hakha_Chin	SKY	vn	sky (n.)	OLD	v n	64	64	v n
43065	Bunan	SKY	nam	sky	OLD	n a m	254	254	n a m
43311	Byangsi	SKY	timbu	sky; blue	OLD	t i m b u	4180	4180	t i m b u
43538	Rongpo	SKY	gs	sky	OLD	g s	546	546	g s
43761	Kulung	SKY	nam	sky, sun, weather (n.)	OLD	n a m	254	254	n a m
44033	Bantawa	SKY	ninama	horse	OLD	n i n a m a	254	254	n i n a m a
44710	Rangoon	SKY	mo		OLD	m o	499	499	m o
45607	Achang_Longchuan	SKY	mau	sky	OLD	m a u	499	499	m au
45608	Atsi	SKY	mauuŋ	sky	OLD	m a u u ŋ	499	499	m auu ŋ
45609	Bola	SKY	mauauŋ	sky	OLD	m a u a u ŋ	499	499	m auau ŋ
45611	Lashi	SKY	mouuŋ	sky	OLD	m o u u ŋ	499	499	m ouu ŋ
45612	Maru	SKY	muk	sky	OLD	m u k	499	499	m u k
45613	Xiandao	SKY	mau	sky	OLD	m a u	499	499	m au
46064	Lushai	SKY	vân	sky	OLD	v â n	64	64	v â n
47016	Beijing	SKY	in		OLD	i n	1824	1824	i n
47018	Chaozhou	SKY	ĩ		OLD	ĩ	1824	1824	ĩ
47019	Longgang	SKY	ɛn		OLD	ɛ n	1824	1824	ɛ n
47020	Jieyang	SKY	ĩ		OLD	ĩ	1824	1824	ĩ
47021	Xingning	SKY	ien		OLD	i e n	1824	1824	ie n
47670	Ukhrul	SKY	kəiŋ	sky; rain	OLD	k ə i ŋ	3385	3385	k əi ŋ
48236	Tangut	SKY	mə		OLD	m ə	499	499	m ə
48303	Mikir	SKY	sini		OLD	s i n i	10450	10450	s i n i
48519	Rabha	SKY	raŋ	sky	OLD	r a ŋ	10449	10449	r a ŋ
19188	Old_Tibetan	SKY	gnam		OLD	g n a m	254	254	g n a m
19217	Japhug	SKY	tɯmɯ		OLD	t ɯ m ɯ	499	499	t ɯ m ɯ
26324	Jingpho	SKY	lămu	sky	OLD	l ă m u	499	499	l ă m u
26470	Motuo_Menba	SKY	ŋam	sky	OLD	ŋ a m	254	254	ŋ a m
27588	Tibetan_Lhasa	SKY	nama	sky	OLD	n a m a	254	254	n a m a
28561	Daofu	SKY	pqɑ	sky	OLD	p q ɑ	3390	3390	p q ɑ
28777	rGyalrong_Maerkang	SKY	nm	sky	OLD	n m	254	254	n m
29004	Dulong	SKY	muʔ	sky	OLD	m u ʔ	499	499	m u ʔ
29224	Tibetan_Batang	SKY	nã	sky	OLD	n ã	254	254	n ã
30317	Tibetan_Lhasa	SKY	nam	sky	OLD	n a m	254	254	n a m
30881	Bokar	SKY	medoŋmoŋ	sky	OLD	m e d o ŋ m o ŋ	499	499	m e d o ŋ m o ŋ
31110	Zhaba_Daofu_County	SKY	u	sky	OLD	u	2006	2006	u
31901	Tibetan_Xiahe	SKY	hnam	sky	OLD	h n a m	254	254	h n a m
33004	Lisu	SKY	moku	sky	OLD	m o k u	499	499	m o k u
33438	Darang_Taraon	SKY	tɯm	sky	OLD	t ɯ m	4180	4180	t ɯ m
34039	Tibetan_Alike	SKY	ɣnam	sky	OLD	ɣ n a m	254	254	ɣ n a m
34350	Yidu	SKY	imudu	sky	OLD	i m u d u	499	499	i m u d u
47017	Guangzhou	SKY	inhʊŋ		OLD	i n h ʊ ŋ	1824	1824	i n h ʊ ŋ
40417	Khaling	SKY	âm		OLD	â m	409	409	â m
40418	Limbu	SKY	taŋsaŋba		OLD	t a ŋ s a ŋ b a	3527	3527	t a ŋ s a ŋ b a
40979	Old_Chinese	SKY	in		OLD	i n	1824	1824	i n
41196	Old_Burmese	SKY	mwh		OLD	m w h	499	499	m w h
41736	Wobzi_Khroskyabs	SKY	mrgo		OLD	m r g o	499	499	m r g o
41999	Chepang	SKY	elbaŋ	sky	OLD	e l b a ŋ	3882	3882	e l b a ŋ
42255	Garo	SKY	silga	sky (n)	OLD	s i l g a	3428	3428	s i l g a
42535	Thulung	SKY	dhmu		OLD	d h m u	409	409	d h m u
#
42834	Hakha_Chin	SLEEP	ʔitʔiʔ	sleep (v.)	OLD	ʔ i t ʔ i ʔ	2244	2244	ʔ i t ʔ i ʔ
42993	Bunan	SLEEP	ipt	sleep	OLD	i p t	2244	2244	i p t
43373	Byangsi	SLEEP	jmo	sleep	OLD	j m o	2244	2244	j m o
43606	Rongpo	SLEEP	gu	sleep	OLD	g u	3136	3136	g u
43828	Kulung	SLEEP	imma	sleep (vi-3 [1: ims- 2: im-])	OLD	i m m a	2244	2244	i mm a
44034	Bantawa	SLEEP	ims	to sleep	OLD	i m s	2244	2244	i m s
44669	Rangoon	SLEEP	eʔ		OLD	e ʔ	2244	2244	e ʔ
45614	Achang_Longchuan	SLEEP	e	sleep v.	OLD	e	2244	2244	e
45615	Atsi	SLEEP	jṵp	sleep v.	OLD	j ṵ p	2244	2244	j ṵ p
45616	Bola	SLEEP	jp	sleep v.	OLD	j p	2244	2244	j p
45617	Lashi	SLEEP	jp	sleep v.	OLD	j p	2244	2244	j p
45618	Maru	SLEEP	jap	sleep v.	OLD	j a p	2244	2244	j a p
45619	Xiandao	SLEEP	it	sleep v.	OLD	i t	2244	2244	i t
45882	Bahing	SLEEP	ip	sleep (v)	OLD	i p	2244	2244	i p
45883	Bahing	SLEEP	gles	lie down, recline (vi)	OLD	g l e s	1454	1454	g l e s
46150	Lushai	SLEEP	mu	sleep	OLD	m u	1600	1600	m u
47426	Beijing	SLEEP	ʂuiiɑo	sleep	OLD	ʂ u i i ɑ o	1973	1973	ʂ uiiɑo
47427	Guangzhou	SLEEP	fnkau	sleep	OLD	f n k a u	3245	3245	f n k au
47428	Chaozhou	SLEEP	uʔ		OLD	u ʔ	1975	1975	u ʔ
47429	Jieyang	SLEEP	ĩ		OLD	ĩ	1976	1976	ĩ
47742	Ukhrul	SLEEP	kəpi	sleep; lie down	OLD	k ə p i	3072	3072	k ə p i
47941	Hayu	SLEEP	ɿm	sleep (vi, vr)	OLD	ɿ m	2244	2244	ɿ m
47990	Tangut	SLEEP	me		OLD	m e	65	65	m e
48304	Mikir	SLEEP	mekja		OLD	m e k j a	10451	10451	m e k j a
48644	Rabha	SLEEP	gursi	sleep	OLD	g u r s i	10452	10452	g u r s i
19241	Old_Tibetan	SLEEP	gɲidɲal	sleep	OLD	g ɲ i d ɲ a l	2540	2540	g ɲ i d ɲ a l
19254	Khaling	SLEEP	ʔipsi	sleep	OLD	ʔ i p s i	2244	2244	ʔ i p s i
19255	Limbu	SLEEP	i	sleep	OLD	i	2244	2244	i
19270	Japhug	SLEEP	nɯʑɯβ	sleep	OLD	n ɯ ʑ ɯ β	2244	2244	n ɯ ʑ ɯ β
19274	Tangut	SLEEP	jɨ	sleep	OLD	j ɨ	2244	2244	j ɨ
27435	Motuo_Menba	SLEEP	jip	sleep	OLD	j i p	2244	2244	j i p
27453	Jingpho	SLEEP	jup	sleep	OLD	j u p	2244	2244	j u p
28460	rGyalrong_Maerkang	SLEEP	kɑrmɑ	sleep	OLD	k ɑ r m ɑ	1107	1107	k ɑ r m ɑ
28846	Tibetan_Lhasa	SLEEP	ȵɛ	sleep	OLD	ȵ ɛ	2540	2540	ȵ ɛ
29809	Daofu	SLEEP	rgə	sleep	OLD	r g ə	3056	3056	r g ə
30433	Tibetan_Batang	SLEEP	ȵe	sleep	OLD	ȵ e	2540	2540	ȵ e
32238	Zhaba_Daofu_County	SLEEP	kəmi	sleep	OLD	k ə m i	1107	1107	k ə m i
32902	Tibetan_Xiahe	SLEEP	na	sleep	OLD	n a	2540	2540	n a
34125	Lisu	SLEEP	tɑ	sleep	OLD	t ɑ	2244	2244	t ɑ
34213	Bokar	SLEEP	jup	sleep	OLD	j u p	2244	2244	j u p
34586	Dulong	SLEEP	ip	sleep	OLD	i p	2244	2244	i p
35071	Tibetan_Alike	SLEEP	ȵa	sleep	OLD	ȵ a	2540	2540	ȵ a
35241	Yidu	SLEEP	i	sleep	OLD	i	3026	3026	i
40980	Old_Chinese	SLEEP	imʔ		OLD	i m ʔ	3667	3667	i m ʔ
40981	Old_Chinese	SLEEP	mits		OLD	m i t s	3668	3668	m i t s
41258	Old_Burmese	SLEEP	ʔip		OLD	ʔ i p	2244	2244	ʔ i p
41737	Wobzi_Khroskyabs	SLEEP	sŋ		OLD	s ŋ	3775	3775	s ŋ
42000	Chepang	SLEEP	ʔenʔ	sleep, be lying down	OLD	ʔ e n ʔ	3883	3883	ʔ e n ʔ
42256	Garo	SLEEP	ua	sleep (vi)	OLD	u a	4011	4011	ua
42257	Garo	SLEEP	tusia	sleep (vi)	OLD	t u s i a	4012	4012	t u s ia
42604	Thulung	SLEEP	ʌms		OLD	ʌ m s	2244	2244	ʌ m s
#
42835	Hakha_Chin	SMALL	emi	small (adj.)	OLD	e m i	66	66	e m i
43007	Bunan	SMALL	kjuki	small	OLD	k j u k i	208	208	k j u k i
